TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20120101120022,1,38,18,2,0,0,0
20120101120022,2,45,20,1,0,0,0
20120101120022,3,15,22,2,0,0,0
20120101120022,4,13,22,2,0,0,0
20120101120026,1,17,18,2,0,0,0
20120101120026,2,50,24,2,0,0,0
20120101120026,3,26,25,2,0,0,0
20120101120026,4,18,25,1,0,0,0
20120101120026,5,15,25,1,0,0,0
20120101120026,6,7,26,1,0,0,0
20120101120026,7,2,22,1,0,0,0
20120101120032,1,20,18,2,0,0,0
20120101120032,2,9,22,2,0,0,0
20120101120061,1,58,18,1,0,0,0
20120101120061,2,57,20,2,0,0,0
20120101120068,1,65,19,2,0,0,0
20120101120069,1,19,19,1,0,0,0
20120101120069,6,50,28,1,0,0,0
20120101120097,1,46,19,1,0,0,0
20120101120101,1,24,19,2,0,0,0
20120101120101,2,24,21,1,0,0,0
20120101120106,1,34,19,1,0,0,0
20120101120135,1,40,18,1,0,0,0
20120101120135,2,40,20,2,0,0,0
20120101120135,3,1,22,2,0,0,0
20120101120135,4,4,22,1,0,0,0
20120101120147,1,53,18,1,0,0,0
20120101120147,2,17,22,1,0,0,0
20120101120154,1,54,19,1,0,0,0
20120101120156,1,24,19,1,0,0,0
20120101120173,1,32,18,1,0,0,0
20120101120173,2,35,20,2,0,0,0
20120101120173,3,1,22,2,0,0,0
20120101120187,1,32,18,2,0,0,0
20120101120187,2,41,20,1,0,0,0
20120101120187,3,15,22,2,0,0,0
20120101120506,1,29,18,2,0,0,0
20120101120506,2,13,22,2,0,0,0
20120101120506,3,2,22,1,0,0,0
20120101120508,1,39,18,1,0,0,0
20120101120508,2,40,20,2,0,0,0
20120101120508,3,9,22,2,0,0,0
20120101120508,4,7,22,1,0,0,0
20120101120513,1,78,18,2,0,0,0
20120101120513,2,80,20,1,0,0,0
20120101120513,3,46,22,1,0,0,0
20120101120519,1,47,19,1,0,0,0
20120101120547,1,78,18,1,0,0,0
20120101120547,2,80,20,2,0,0,0
20120101120568,1,56,18,2,0,0,0
20120101120568,2,58,20,1,0,0,0
20120101120570,1,41,18,2,0,0,0
20120101120570,2,37,20,1,0,0,0
20120101120570,3,20,22,1,0,0,0
20120101120570,4,14,22,1,0,0,0
20120101120588,1,38,18,1,0,0,0
20120101120588,2,37,20,2,0,0,0
20120101120588,3,11,22,2,0,0,0
20120101120588,4,9,22,1,0,0,0
20120101120588,5,2,22,1,0,0,0
20120101120589,1,20,18,1,0,0,0
20120101120589,2,47,24,2,0,0,0
20120101120589,3,16,25,1,0,0,0
20120101120589,4,20,25,2,0,0,0
20120101120589,5,73,26,1,0,0,0
20120101120589,6,68,26,2,0,0,0
20120101120589,7,17,26,2,0,0,0
20120101120601,1,49,19,2,0,0,0
20120101120604,1,18,18,2,0,0,0
