TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20080101081488,1,76,18,1,0,0,0
20080101081488,2,65,20,2,0,0,0
20080101081511,1,43,18,2,0,0,0
20080101081511,2,41,20,1,0,0,0
20080101081511,3,11,22,1,0,0,0
20080101081511,4,7,22,2,0,0,0
20080101081571,1,57,19,2,0,0,0
20080101081571,3,26,29,2,0,0,0
20080101081608,1,52,18,1,0,0,0
20080101081608,2,47,20,2,0,0,0
20080101081608,3,17,22,1,0,0,0
20080101081612,1,37,18,2,0,0,0
20080101081612,2,38,20,1,0,0,0
20080101081612,3,9,22,2,0,0,0
20080101081612,4,7,22,1,0,0,0
20080101081612,5,0,22,2,0,0,0
20080101081616,1,69,18,2,0,0,0
20080101081616,2,66,20,1,0,0,0
20080101081622,1,61,19,2,0,0,0
20080101081625,1,47,18,1,0,0,0
20080101081625,2,20,22,1,0,0,0
20080101081625,3,1,40,2,0,0,0
20080101081674,1,45,18,2,0,0,0
20080101081674,2,65,24,2,0,0,0
20080101081674,3,68,24,1,0,0,0
20080101081684,1,33,18,2,0,0,0
20080101081684,2,6,22,2,0,0,0
20080101081684,3,2,22,2,0,0,0
20080101081708,1,63,18,2,0,0,0
20080101081708,2,65,20,1,0,0,0
20080101081708,3,39,22,2,0,0,0
20080101081708,4,12,23,1,0,0,0
20080101081730,1,76,18,2,0,0,0
20080101081730,2,80,20,1,0,0,0
20080101081756,1,64,18,2,0,0,0
20080101081756,2,34,22,2,0,0,0
20080101081756,4,7,23,2,0,0,0
20080101081773,1,67,19,1,0,0,0
20080101081797,1,63,18,1,0,0,0
20080101081797,2,60,20,2,0,0,0
20080101081821,1,49,19,1,0,0,0
20080101081841,1,47,18,1,0,0,0
20080101081841,2,51,20,2,0,0,0
20080101081841,3,20,22,1,0,0,0
20080101081841,4,13,22,2,0,0,0
20080101081853,1,33,18,1,0,0,0
20080101081853,2,33,20,2,0,0,0
20080101081853,3,3,22,2,0,0,0
20080101081853,4,1,22,2,0,0,0
20080101081857,1,60,19,1,0,0,0
20080101081904,1,44,18,2,0,0,0
20080101081904,2,52,20,1,0,0,0
20080101081957,1,28,19,1,0,0,0
20080101081980,1,32,19,2,0,0,0
20080101081980,2,34,20,1,0,0,0
20080101081980,3,13,22,2,0,0,0
20080101081980,4,11,22,1,0,0,0
20080101081980,5,9,22,2,0,0,0
20080101081991,1,25,18,1,0,0,0
20080101081991,2,24,20,2,0,0,0
20080101081991,3,0,22,1,0,0,0
20080101081996,1,58,18,2,0,0,0
20080101081996,2,59,20,1,0,0,0
20080101082013,1,53,18,2,0,0,0
20080101082013,2,52,20,1,0,0,0
20080101082083,1,31,19,1,0,0,0
20080101082102,1,38,18,1,0,0,0
20080101082102,2,37,20,2,0,0,0
20080101082102,3,6,22,2,0,0,0
20080101082102,4,0,22,1,0,0,0
20080101082136,1,49,18,2,0,0,0
20080101082136,2,52,20,1,0,0,0
20080101082153,1,24,18,2,0,0,0
20080101082153,2,28,20,1,0,0,0
20080101082183,1,15,18,1,0,0,0
20080101082183,2,56,24,2,0,0,0
20080101082183,3,57,24,1,0,0,0
20080101082183,4,17,25,2,0,0,0
20080101082183,6,7,26,2,0,0,0
20080101082183,7,6,26,1,0,0,0
20080101082183,8,4,26,1,0,0,0
20080101082196,1,37,19,1,0,0,0
20080101082196,2,24,29,1,0,0,0
20080101082243,1,74,19,1,0,0,0
20080101082283,1,36,18,2,0,0,0
20080101082283,2,34,20,1,0,0,0
20080101082283,3,15,22,2,0,0,0
20080101082283,4,9,22,1,0,0,0
20080101082283,5,3,22,2,0,0,0
20080101082283,6,2,22,2,0,0,0
20080101082289,1,59,18,1,0,0,0
20080101082289,2,20,22,2,0,0,0
20080101082301,1,36,18,2,0,0,0
20080101082301,2,9,22,1,0,0,0
20080101082301,3,37,21,1,0,0,0
20080101082339,1,40,18,2,0,0,0
20080101082339,2,43,20,1,0,0,0
20080101082339,3,13,22,1,0,0,0
20080101082339,4,6,22,1,0,0,0
20080101082339,5,5,22,1,0,0,0
20080101082343,1,28,18,2,0,0,0
20080101082343,2,9,22,1,0,0,0
20080101082361,1,75,18,1,0,0,0
20080101082361,2,75,20,2,0,0,0
20080101082369,1,61,19,1,0,0,0
20080101082420,1,23,19,2,0,0,0
20080101082421,1,32,18,2,0,0,0
20080101082421,2,36,20,1,0,0,0
20080101082421,3,4,22,1,0,0,0
20080101082421,4,2,22,1,0,0,0
20080101082450,1,26,19,1,0,0,0
20080101082450,2,23,28,1,0,0,0
20080110071101,1,33,18,2,0,0,0
20080110071101,2,60,24,2,0,0,0
20080110071101,5,15,22,1,0,0,0
20080110071525,1,15,18,2,0,0,0
20080110071525,2,37,24,2,0,0,0
20080110071525,3,5,25,2,0,0,0
20080110071525,4,35,28,1,0,0,0
20080110071660,1,42,18,2,0,0,0
20080110071660,2,44,20,1,0,0,0
20080110071660,3,6,22,2,0,0,0
20080110071660,4,9,22,1,0,0,0
20080110071700,1,41,18,2,0,0,0
20080110071700,2,51,20,1,0,0,0
20080110071700,3,3,22,1,0,0,0
20080110071795,1,51,18,2,0,0,0
20080110071795,2,53,20,1,0,0,0
20080110071795,3,8,30,2,0,0,0
20080110071795,4,5,30,2,0,0,0
20080110071796,1,43,18,2,0,0,0
20080110071796,2,21,22,2,0,0,0
20080110071796,3,70,26,2,0,0,0
20080110071796,4,14,22,1,0,0,0
20080111070067,1,43,19,2,0,0,0
20080111070067,4,42,21,1,0,0,0
20080111070095,1,37,18,1,0,0,0
20080111070095,2,11,22,1,0,0,0
20080111070107,1,23,18,2,0,0,0
20080111070107,2,3,22,1,0,0,0
20080111070107,3,2,22,1,0,0,0
20080111070132,1,31,19,1,0,0,0
20080111070138,1,62,18,2,0,0,0
20080111070138,2,42,22,1,0,0,0
20080111070145,1,29,19,1,0,0,0
20080111070500,1,77,18,2,0,0,0
20080111070500,2,36,23,1,0,0,0
20080111070502,1,66,18,2,0,0,0
20080111070502,2,72,20,1,0,0,0
20080111070508,1,51,18,2,0,0,0
20080111070508,2,56,20,1,0,0,0
20080111070515,1,70,18,1,0,0,0
20080111070515,2,66,20,2,0,0,0
20080111070530,1,57,19,1,0,0,0
20080111070540,1,85,18,2,60,0,0
20080111070540,3,58,22,2,0,0,0
20080111070540,4,29,23,2,0,0,0
20080111070544,1,33,18,2,0,0,0
20080111070544,2,37,20,1,0,0,0
20080111070544,3,13,22,2,0,0,0
20080111070544,4,14,22,1,0,0,0
20080111070544,5,11,22,2,0,0,0
20080111070548,1,16,18,1,0,0,0
20080111070548,2,48,24,2,0,0,0
20080111070548,3,15,25,1,0,0,0
20080111070548,4,26,25,1,0,0,0
20080111070551,1,57,18,1,0,0,0
20080111070551,2,54,20,2,0,0,0
20080111070563,1,37,19,1,0,0,0
20080111070563,2,9,22,1,0,0,0
20080111070566,1,54,18,1,0,0,0
20080111070566,2,54,20,2,0,0,0
20080111070566,3,11,22,2,0,0,0
20080111070571,1,53,19,2,0,0,0
20080111070577,1,35,19,2,0,0,0
20080111070582,1,17,18,2,0,0,0
20080111070582,2,44,24,2,0,0,0
20080111070591,1,36,19,1,0,0,0
20080111070616,1,42,19,1,0,0,0
20080111070616,2,52,28,1,0,0,0
20080111070629,1,77,19,2,0,0,0
20080111070662,1,20,18,2,0,0,0
20080111070662,2,23,20,1,0,0,0
20080111070669,1,34,18,2,0,0,0
20080111070669,2,34,20,1,0,0,0
20080111070669,3,4,22,2,0,0,0
20080111070669,4,3,22,2,0,0,0
20080111070679,1,36,18,1,0,0,0
20080111070679,2,34,20,2,0,0,0
20080111070679,3,14,22,2,0,0,0
20080111070679,4,13,22,1,0,0,0
20080111070679,5,9,22,1,0,0,0
20080111070687,1,85,18,1,60,0,0
20080111070687,2,80,20,2,0,0,0
20080111070721,1,28,18,1,0,0,0
20080111070721,2,23,20,2,0,0,0
20080111070721,3,4,22,1,0,0,0
20080111070721,4,1,22,1,0,0,0
20080111070751,1,50,19,1,0,0,0
20080111070765,1,23,18,2,0,0,0
20080111070765,2,29,25,1,0,0,0
20080111070765,3,30,26,2,0,0,0
20080111070765,4,26,26,2,0,0,0
20080111070765,5,32,25,1,0,0,0
20080111070765,7,2,26,2,0,0,0
20080111070765,8,4,26,2,0,0,0
20080111070767,1,17,18,1,0,0,0
20080111070767,2,40,24,1,0,0,0
20080111070767,3,35,24,2,0,0,0
20080111070767,4,16,25,1,0,0,0
20080111070767,5,15,25,1,0,0,0
20080111070767,6,12,25,2,0,0,0
20080111070776,1,17,18,1,0,0,0
20080111070776,2,60,24,1,0,0,0
20080111070776,3,53,24,2,0,0,0
20080111070779,1,47,18,1,0,0,0
20080111070779,2,47,20,2,0,0,0
20080111070779,3,19,22,2,0,0,0
20080111070791,1,56,18,2,0,0,0
20080111070791,2,56,20,1,0,0,0
20080111070791,3,27,22,1,0,0,0
20080111070791,4,24,22,2,0,0,0
20080111070804,1,41,18,1,0,0,0
20080111070804,2,70,30,1,0,0,0
20080111070804,3,47,30,2,0,0,0
20080111070808,1,20,18,1,0,0,0
20080111070808,2,39,24,2,0,0,0
20080111070808,3,15,25,1,0,0,0
20080111070808,4,13,25,2,0,0,0
20080111070808,5,13,25,1,0,0,0
20080111070808,6,1,25,2,0,0,0
20080111070809,1,26,18,1,0,0,0
20080111070809,2,3,22,2,0,0,0
20080111070809,3,3,22,1,0,0,0
20080111070809,4,16,40,1,0,0,0
20080111070818,1,36,19,2,0,0,0
20080111070840,1,52,18,2,0,0,0
20080111070840,2,22,22,1,0,0,0
20080111070840,3,22,26,2,0,0,0
20080111070844,1,18,18,2,0,0,0
20080111070844,2,73,26,2,0,0,0
20080111070844,3,36,24,2,0,0,0
20080111070844,4,36,30,1,0,0,0
20080111070855,1,85,19,1,60,0,0
20080111070872,1,29,18,2,0,0,0
20080111070872,2,12,22,1,0,0,0
20080111070872,3,47,24,2,0,0,0
20080111070936,1,80,18,2,0,0,0
20080111070936,2,80,20,1,0,0,0
20080111070943,1,44,18,1,0,0,0
20080111070943,2,67,24,2,0,0,0
20080111070943,3,14,22,2,0,0,0
20080111070950,1,85,19,2,60,0,0
20080111070958,1,43,18,1,0,0,0
20080111070958,2,41,20,2,0,0,0
20080111070968,1,78,19,2,0,0,0
20080111070970,1,59,18,2,0,0,0
20080111070970,2,58,20,1,0,0,0
20080111070979,1,46,18,1,0,0,0
20080111070979,2,38,20,2,0,0,0
20080111070979,3,11,22,1,0,0,0
20080111070979,4,0,22,1,0,0,0
20080111071000,1,44,18,2,0,0,0
20080111071000,2,49,20,1,0,0,0
20080111071000,3,10,22,2,0,0,0
20080111071028,1,55,18,1,0,0,0
20080111071028,2,61,30,2,0,0,0
20080111071028,3,13,30,2,0,0,0
20080111071042,1,57,18,1,0,0,0
20080111071042,2,53,20,2,0,0,0
20080111071042,3,27,22,1,0,0,0
20080111071048,1,26,18,2,0,0,0
20080111071048,2,57,24,2,0,0,0
20080111071048,3,62,24,1,0,0,0
20080111071102,1,57,19,2,0,0,0
20080111071122,1,43,18,1,0,0,0
20080111071122,2,42,20,2,0,0,0
20080111071122,3,12,22,2,0,0,0
20080111071122,4,7,22,1,0,0,0
20080111071157,1,48,18,2,0,0,0
20080111071157,2,9,22,2,0,0,0
20080111071157,3,60,30,1,0,0,0
20080111071183,1,37,18,2,0,0,0
20080111071183,2,38,20,1,0,0,0
20080111071183,3,13,22,1,0,0,0
20080111071183,4,4,22,1,0,0,0
20080111071183,5,11,22,2,0,0,0
20080111071188,1,52,18,2,0,0,0
20080111071188,2,57,20,1,0,0,0
20080111071188,3,15,22,1,0,0,0
20080111071194,1,50,18,1,0,0,0
20080111071194,2,42,20,2,0,0,0
20080111071194,3,16,22,1,0,0,0
20080111071194,4,15,22,2,0,0,0
20080111071194,5,13,22,2,0,0,0
20080111071194,6,10,22,2,0,0,0
20080111071203,1,52,19,1,0,0,0
20080111071206,1,28,18,2,0,0,0
20080111071206,2,6,22,1,0,0,0
20080111071206,3,4,22,1,0,0,0
20080111071206,4,2,22,2,0,0,0
20080111071213,1,55,18,1,0,0,0
20080111071213,2,54,20,2,0,0,0
20080111071215,1,16,18,2,0,0,0
20080111071215,2,33,24,2,0,0,0
20080111071215,3,13,25,1,0,0,0
20080111071221,1,22,18,1,0,0,0
20080111071221,2,23,25,2,0,0,0
20080111071221,3,25,26,1,0,0,0
20080111071221,4,1,26,1,0,0,0
20080111071227,1,17,18,1,0,0,0
20080111071227,2,45,24,2,0,0,0
20080111071233,1,46,19,1,0,0,0
20080111071236,1,53,18,2,0,0,0
20080111071236,2,59,20,1,0,0,0
20080111071236,3,7,23,1,0,0,0
20080111071239,1,52,18,2,0,0,0
20080111071239,2,54,25,2,0,0,0
20080111071263,1,53,18,1,0,0,0
20080111071263,2,53,20,2,0,0,0
20080111071279,1,77,19,1,0,0,0
20080111071293,1,45,18,2,0,0,0
20080111071293,2,48,20,1,0,0,0
20080111071293,3,19,22,2,0,0,0
20080111071293,4,15,22,2,0,0,0
20080111071293,5,13,22,1,0,0,0
20080111071302,1,45,18,2,0,0,0
20080111071302,2,46,20,1,0,0,0
20080111071302,3,20,22,1,0,0,0
20080111071302,4,15,22,1,0,0,0
20080111071302,5,10,22,2,0,0,0
20080111071329,1,32,18,1,0,0,0
20080111071329,2,31,20,2,0,0,0
20080111071329,3,8,22,1,0,0,0
20080111071329,4,5,22,2,0,0,0
20080111071329,5,3,22,1,0,0,0
20080111071337,1,55,18,2,0,0,0
20080111071337,2,56,20,1,0,0,0
20080111071340,1,47,19,1,0,0,0
20080111071364,1,47,18,1,0,0,0
20080111071364,2,39,20,2,0,0,0
20080111071364,3,9,22,1,0,0,0
20080111071364,4,7,22,1,0,0,0
20080111071364,5,5,22,1,0,0,0
20080111071371,1,16,18,1,0,0,0
20080111071371,2,56,24,2,0,0,0
20080111071371,3,28,25,1,0,0,0
20080111071376,1,42,18,1,0,0,0
20080111071376,2,41,20,2,0,0,0
20080111071376,3,17,22,2,0,0,0
20080111071376,4,8,22,2,0,0,0
20080111071391,1,29,19,2,0,0,0
20080111071425,1,80,19,1,0,0,0
20080111071462,1,57,18,1,0,0,0
20080111071462,2,57,20,2,0,0,0
20080111071466,1,50,18,2,0,0,0
20080111071466,2,48,20,1,0,0,0
20080111071466,3,18,22,2,0,0,0
20080111071471,1,18,18,2,0,0,0
20080111071471,2,20,25,2,0,0,0
20080111071471,3,25,25,1,0,0,0
20080111071471,4,1,26,1,0,0,0
20080111071474,1,76,18,2,0,0,0
20080111071474,2,71,20,1,0,0,0
20080111071482,1,38,18,1,0,0,0
20080111071482,2,42,20,2,0,0,0
20080111071482,3,0,22,2,0,0,0
20080111071485,1,38,19,2,0,0,0
20080111071487,1,53,18,2,0,0,0
20080111071487,2,14,22,1,0,0,0
20080111071489,1,15,18,2,0,0,0
20080111071489,2,45,24,2,0,0,0
20080111071489,3,17,25,2,0,0,0
20080111071517,1,31,18,1,0,0,0
20080111071517,2,31,20,2,0,0,0
20080111071517,3,1,22,2,0,0,0
20080111071517,4,16,40,2,43,0,0
20080111071537,1,62,19,1,0,0,0
20080111071537,2,41,21,2,0,0,0
20080111071539,1,22,18,1,0,0,0
20080111071539,2,51,25,1,0,0,0
20080111071539,3,52,24,2,0,0,0
20080111071542,1,34,18,1,0,0,0
20080111071542,2,33,20,2,0,0,0
20080111071542,3,4,22,2,0,0,0
20080111071544,1,45,18,2,0,0,0
20080111071544,2,51,20,1,0,0,0
20080111071544,3,17,22,1,0,0,0
20080111071558,1,60,18,2,0,0,0
20080111071558,2,24,22,2,0,0,0
20080111071610,1,36,18,2,0,0,0
20080111071610,2,37,20,1,0,0,0
20080111071610,3,4,22,2,0,0,0
20080111071610,4,1,22,1,0,0,0
20080111071611,1,50,19,2,0,0,0
20080111071617,1,16,18,2,0,0,0
20080111071617,2,53,24,1,0,0,0
20080111071617,3,51,24,2,0,0,0
20080111071617,4,23,25,1,0,0,0
20080111071624,1,75,18,1,0,0,0
20080111071624,2,77,20,2,0,0,0
20080111071639,1,56,19,1,0,0,0
20080111071639,3,15,40,2,0,0,0
20080111071639,4,13,40,1,0,0,0
20080111071652,1,44,18,1,0,0,0
20080111071652,2,37,20,2,0,0,0
20080111071652,3,6,22,1,0,0,0
20080111071652,4,1,22,1,0,0,0
20080111071656,1,61,18,1,0,0,0
20080111071656,2,61,20,2,0,0,0
20080111071678,1,33,19,2,0,0,0
20080111071684,1,48,18,1,0,0,0
20080111071684,2,51,20,2,0,0,0
20080111071684,3,16,22,2,0,0,0
20080111071684,4,13,22,1,0,0,0
20080111071686,1,62,19,1,0,0,0
20080111071686,2,49,21,2,0,0,0
20080111071686,3,34,22,2,0,0,0
20080111071686,4,5,23,1,0,0,0
20080111071716,1,36,18,2,0,0,0
20080111071716,2,40,20,1,0,0,0
20080111071716,3,10,22,2,0,0,0
20080111071716,4,8,22,2,0,0,0
20080111071716,5,4,22,2,0,0,0
20080111071718,1,32,18,1,0,0,0
20080111071718,2,28,20,2,0,0,0
20080111071718,3,7,22,1,0,0,0
20080111071718,4,2,22,2,0,0,0
20080111071765,1,57,18,2,0,0,0
20080111071765,2,57,20,1,0,0,0
20080111071799,1,16,18,2,0,0,0
20080111071799,2,41,24,2,0,0,0
20080111071811,1,45,18,2,0,0,0
20080111071811,2,44,20,1,0,0,0
20080111071811,3,20,22,2,0,0,0
20080111071811,4,14,22,1,0,0,0
20080111071811,5,12,22,1,0,0,0
20080111071811,6,4,22,1,0,0,0
20080111071838,1,57,18,1,0,0,0
20080111071838,2,55,20,2,0,0,0
20080111071850,1,29,18,1,0,0,0
20080111071850,2,29,20,2,0,0,0
20080111071850,3,1,22,2,0,0,0
20080111071858,1,16,18,2,0,0,0
20080111071858,2,48,24,1,0,0,0
20080111071858,3,56,24,2,0,0,0
20080111071858,4,20,25,1,0,0,0
20080111071864,1,57,18,1,0,0,0
20080111071864,2,52,20,2,0,0,0
20080111071882,1,37,18,2,0,0,0
20080111071882,2,12,22,1,0,0,0
20080111071891,1,49,18,1,0,0,0
20080111071891,2,49,20,2,0,0,0
20080111071891,3,21,22,2,0,0,0
20080111071891,4,17,22,2,0,0,0
20080111071895,1,51,19,1,0,0,0
20080111071911,1,57,19,1,0,0,0
20080111071912,1,27,18,2,0,0,0
20080111071912,2,30,20,1,0,0,0
20080111071912,3,0,22,2,0,0,0
20080111071912,4,5,22,1,0,0,0
20080111071912,9,7,40,2,0,0,0
20080111071912,10,4,40,1,0,0,0
20080111071912,11,2,40,1,0,0,0
20080111071921,1,39,18,1,0,0,0
20080111071921,2,37,20,2,0,0,0
20080111071921,3,10,22,2,0,0,0
20080111071921,4,8,22,2,0,0,0
20080111071946,1,36,18,2,0,0,0
20080111071946,2,35,20,1,0,0,0
20080111071946,3,10,22,2,0,0,0
20080111071946,4,8,22,1,0,0,0
20080111071946,5,3,22,1,0,0,0
20080111071954,1,16,18,1,0,0,0
20080111071954,2,38,24,2,0,0,0
20080111071954,3,14,25,1,0,0,0
20080111071954,4,5,25,2,0,0,0
20080111071954,6,85,26,2,60,0,0
20080111071954,7,65,26,2,0,0,0
20080111071986,1,54,18,1,0,0,0
20080111071986,2,17,22,1,0,0,0
20080111071986,3,14,22,2,0,0,0
20080111071990,1,60,18,2,0,0,0
20080111071990,2,60,20,1,0,0,0
20080111072010,1,64,19,2,0,0,0
20080111072026,1,24,18,1,0,0,0
20080111072026,2,25,20,2,0,0,0
20080111072026,3,6,22,2,0,0,0
20080111072026,4,2,22,2,0,0,0
20080111072033,1,47,19,1,0,0,0
20080111072048,1,47,18,1,0,0,0
20080111072048,2,46,20,2,0,0,0
20080111072048,3,15,22,2,0,0,0
20080111072052,1,16,18,2,0,0,0
20080111072052,2,63,26,2,0,0,0
20080111072052,3,65,26,1,0,0,0
20080111072052,4,6,25,1,0,0,0
20080111072061,1,26,18,2,0,0,0
20080111072061,2,29,20,1,0,0,0
20080111072061,3,11,22,1,0,0,0
20080111072061,4,7,22,2,0,0,0
20080111072061,5,2,22,1,0,0,0
20080111072073,1,43,18,1,0,0,0
20080111072073,2,34,20,2,0,0,0
20080111072073,3,7,22,2,0,0,0
20080111072073,4,4,22,1,0,0,0
20080111072073,5,2,22,2,0,0,0
20080111072073,6,10,22,1,0,0,0
20080111072082,1,20,18,1,0,0,0
20080111072082,2,46,24,1,0,0,0
20080111072082,3,47,24,2,0,0,0
20080111072082,4,12,25,1,0,0,0
20080111072087,1,28,18,2,0,0,0
20080111072087,2,65,24,2,0,0,0
20080111072087,3,75,24,1,0,0,0
20080111072087,4,4,22,1,0,0,0
20080111072087,5,1,22,2,0,0,0
20080111072087,6,1,22,1,0,0,0
20080111072097,1,24,18,2,0,0,0
20080111072097,2,47,24,2,0,0,0
20080111072097,3,0,22,1,0,0,0
20080111072108,1,59,18,1,0,0,0
20080111072108,2,49,20,2,0,0,0
20080111072108,3,18,22,1,0,0,0
20080111072117,1,43,18,2,0,0,0
20080111072117,2,43,20,1,0,0,0
20080111072117,3,17,22,1,0,0,0
20080111072117,4,12,22,2,0,0,0
20080111072117,5,10,22,2,0,0,0
20080111072120,1,16,18,2,0,0,0
20080111072120,2,55,24,1,0,0,0
20080111072120,3,51,24,2,0,0,0
20080111072131,1,69,19,2,0,0,0
20080111072184,1,51,18,1,0,0,0
20080111072184,2,54,20,2,0,0,0
20080111072184,3,11,22,2,0,0,0
20080111072184,4,14,22,1,0,0,0
20080111072192,1,65,18,2,0,0,0
20080111072192,2,43,26,1,0,0,0
20080111072192,3,40,22,2,0,0,0
20080111072192,4,14,23,2,0,0,0
20080111072192,5,10,23,1,0,0,0
20080111072192,6,6,23,1,0,0,0
20080111072196,1,40,18,2,0,0,0
20080111072196,2,52,20,1,0,0,0
20080111072196,3,10,22,2,0,0,0
20080111072196,4,3,22,1,0,0,0
20080111072219,1,68,18,2,0,0,0
20080111072219,2,71,20,1,0,0,0
20080111072219,3,35,22,2,0,0,0
20080111072219,4,8,23,1,0,0,0
20080111072219,5,7,23,1,0,0,0
20080111072219,6,2,23,1,0,0,0
20080111072224,1,29,18,2,0,0,0
20080111072224,2,8,22,1,0,0,0
20080111072224,3,3,22,2,0,0,0
20080111072232,1,32,18,2,0,0,0
20080111072232,2,28,20,1,0,0,0
20080111072232,3,8,22,2,0,0,0
20080111072232,4,7,22,1,0,0,0
20080111072232,5,2,22,2,0,0,0
20080111072253,1,18,18,2,0,0,0
20080111072253,2,35,24,2,0,0,0
20080111072253,3,36,24,1,0,0,0
20080111072253,4,12,25,1,0,0,0
20080111072253,5,8,25,1,0,0,0
20080111072258,1,30,18,1,0,0,0
20080111072258,2,29,20,2,0,0,0
