TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20110101110984,1,43,18,1,0,0,0
20110101110984,2,39,20,2,0,0,0
20110101110984,4,7,22,1,0,0,0
20110101110984,5,7,22,1,0,0,0
20110101110995,1,80,18,2,0,0,0
20110101110995,2,80,20,1,0,0,0
20110101111025,1,29,19,1,0,0,0
20110101111032,1,72,19,2,0,0,0
20110101111041,1,24,18,1,0,0,0
20110101111041,2,80,24,1,0,0,0
20110101111041,3,55,24,2,0,0,0
20110101111049,1,85,19,2,60,0,0
20110101111056,1,53,19,2,0,0,0
20110101111062,1,54,18,2,0,0,0
20110101111062,2,67,20,1,0,0,0
20110101111078,1,37,18,1,0,0,0
20110101111078,2,68,24,1,0,0,0
20110101111078,4,11,40,2,0,0,0
20110101111078,5,7,40,2,0,0,0
20110101111078,6,5,40,1,0,0,0
20110101111078,7,14,40,1,0,0,0
20110101111088,1,42,18,1,0,0,0
20110101111088,2,43,20,2,0,0,0
20110101111088,3,13,22,1,0,0,0
20110101111088,4,12,22,1,0,0,0
20110101111088,5,8,22,2,0,0,0
20110101111088,6,7,22,2,0,0,0
20110101111090,1,65,19,2,0,0,0
20110101111091,1,41,18,2,0,0,0
20110101111091,2,40,20,1,0,0,0
20110101111091,3,8,22,2,0,0,0
20110101111091,4,6,22,1,0,0,0
20110101111103,1,17,18,2,0,0,0
20110101111103,2,40,24,1,0,0,0
20110101111103,3,42,24,2,0,0,0
20110101111103,4,15,25,1,0,0,0
20110101111103,5,10,25,2,0,0,0
20110101111110,1,20,18,1,0,0,0
20110101111110,2,51,30,1,0,0,0
20110101111110,3,25,20,2,0,0,0
20110101111110,4,0,22,2,0,0,0
20110101111114,1,47,18,1,0,0,0
20110101111114,2,46,20,2,0,0,0
20110101111114,3,11,22,2,0,0,0
20110101111128,1,59,18,1,0,0,0
20110101111128,2,56,20,2,0,0,0
20110101111128,3,24,22,1,0,0,0
20110101111129,1,80,19,2,0,0,0
20110101111130,1,45,19,1,0,0,0
20110101111130,2,14,40,2,0,0,0
20110101111130,3,11,40,1,0,0,0
20110101111133,1,65,18,1,0,0,0
20110101111133,2,70,20,2,0,0,0
20110101111147,1,15,18,1,0,0,0
20110101111147,2,53,24,1,0,0,0
20110101111152,1,77,19,2,0,0,0
20110101111152,3,29,23,2,0,0,0
20110101111153,1,80,19,2,0,0,0
20110101111156,1,33,18,2,0,0,0
20110101111156,2,52,24,2,0,0,0
20110101111156,3,26,25,2,0,0,0
20110101111156,4,9,22,2,0,0,0
20110101111156,5,4,26,1,0,0,0
20110101111156,6,1,26,2,0,0,0
20110101111162,1,68,18,1,0,0,0
20110101111162,2,57,20,2,0,0,0
20110101111162,3,23,22,2,0,0,0
20110101111162,4,21,22,2,0,0,0
20110101111165,1,60,19,2,0,0,0
20110101111183,1,33,18,1,0,0,0
20110101111183,2,32,20,2,0,0,0
20110101111183,3,2,22,1,0,0,0
20110101111191,1,26,19,1,0,0,0
20110101111196,1,16,18,2,0,0,0
20110101111196,2,34,24,2,0,0,0
20110101111196,3,34,24,1,0,0,0
20110101111196,4,6,25,2,0,0,0
20110101111196,5,4,25,2,0,0,0
20110101111198,1,51,18,1,0,0,0
20110101111198,2,44,20,2,0,0,0
20110101111198,3,16,22,1,0,0,0
20110101111198,4,13,22,1,0,0,0
20110101111198,5,11,22,2,0,0,0
20110101111200,1,24,18,1,0,0,0
20110101111200,2,47,24,2,0,0,0
20110101111200,3,28,25,1,0,0,0
20110101111200,4,85,26,2,60,0,0
20110101111202,1,46,18,2,0,0,0
20110101111202,2,57,20,1,0,0,0
20110101111202,3,19,22,1,0,0,0
20110101111202,4,7,22,2,0,0,0
20110101111203,1,69,19,1,0,0,0
20110101111213,1,73,19,2,0,0,0
20110101111216,1,54,18,2,0,0,0
20110101111216,2,59,20,1,0,0,0
20110101111217,1,85,19,2,60,0,0
20110101111218,1,57,19,2,0,0,0
20110101111228,1,62,18,2,0,0,0
20110101111228,2,34,22,1,0,0,0
20110101111233,1,24,18,2,0,0,0
20110101111233,2,30,20,1,0,0,0
20110101111233,3,6,22,1,0,0,0
20110101111233,4,0,22,1,0,0,0
20110101111236,1,77,19,2,0,0,0
20110101111262,1,30,18,2,0,0,0
20110101111262,2,35,20,1,0,0,0
20110101111262,3,9,22,2,0,0,0
20110101111275,1,39,18,1,0,0,0
20110101111275,2,37,20,2,0,0,0
20110101111275,3,14,22,1,0,0,0
20110101111275,4,10,22,2,0,0,0
20110101111275,5,5,22,2,0,0,0
20110101111280,1,51,18,2,0,0,0
20110101111280,2,47,20,1,0,0,0
20110101111280,3,19,22,2,0,0,0
20110101111280,4,9,22,1,0,0,0
20110101111281,1,85,19,2,60,0,0
20110101111283,1,56,18,2,0,0,0
20110101111283,2,60,20,1,0,0,0
20110101111298,1,32,18,1,0,0,0
20110101111298,2,26,20,2,0,0,0
20110101111328,1,63,19,2,0,0,0
20110101111334,1,30,18,1,0,0,0
20110101111334,2,66,24,1,0,0,0
20110101111334,3,69,24,2,0,0,0
20110101111341,1,44,18,2,0,0,0
20110101111341,2,10,22,2,0,0,0
20110101111352,1,29,18,1,0,0,0
20110101111352,2,1,22,2,0,0,0
20110101111354,1,40,18,2,0,0,0
20110101111354,2,41,20,1,0,0,0
20110101111354,3,9,22,2,0,0,0
20110101111354,4,4,22,1,0,0,0
20110101111373,1,45,19,1,0,0,0
20110101111375,1,47,18,1,0,0,0
20110101111375,2,41,20,2,0,0,0
20110101111375,3,8,22,1,0,0,0
20110101111382,1,26,18,2,0,0,0
20110101111382,2,5,22,2,0,0,0
20110101111386,1,55,18,2,0,0,0
20110101111386,2,50,20,1,0,0,0
20110101111386,3,17,22,1,0,0,0
20110101111411,1,52,18,2,0,0,0
20110101111411,2,61,20,1,0,0,0
20110101111413,1,36,18,1,0,0,0
20110101111413,2,38,20,2,0,0,0
20110101111437,1,76,19,2,0,0,0
20110101111442,1,67,18,1,0,0,0
20110101111442,2,70,20,2,0,0,0
20110101111453,1,85,19,2,60,0,0
20110101111458,1,55,18,2,0,0,0
20110101111458,2,55,20,1,0,0,0
20110101111466,1,64,19,2,0,0,0
20110101111469,1,59,19,1,0,0,0
20110101111470,1,46,18,1,0,0,0
20110101111470,2,41,20,2,0,0,0
20110101111470,3,13,22,1,0,0,0
20110101111470,4,22,26,2,0,0,0
20110101111471,1,54,18,2,0,0,0
20110101111471,2,55,20,1,0,0,0
20110101111475,1,23,18,1,0,0,0
20110101111475,2,61,24,2,0,0,0
20110101111475,3,27,25,1,0,0,0
20110101111475,4,10,26,1,0,0,0
20110101111476,1,22,18,1,0,0,0
20110101111476,2,56,24,1,0,0,0
20110101111476,3,13,25,2,0,0,0
20110101111481,1,60,19,2,0,0,0
20110101111481,2,49,20,1,0,0,0
20110101111488,1,32,19,2,0,0,0
20110101111499,1,80,19,2,0,0,0
20110101111522,1,61,19,1,0,0,0
20110101111533,1,71,18,2,0,0,0
20110101111533,2,63,20,1,0,0,0
20110101111544,1,74,18,2,0,0,0
20110101111544,2,72,20,1,0,0,0
20110101111545,1,64,19,1,0,0,0
20110101111545,2,71,30,1,0,0,0
20110101111555,1,47,18,1,0,0,0
20110101111555,2,8,22,2,0,0,0
20110101111568,1,80,19,1,0,0,0
20110101111576,1,66,18,1,0,0,0
20110101111576,2,64,20,2,0,0,0
20110101111576,3,32,22,2,0,0,0
20110101111576,4,12,23,2,0,0,0
20110101111576,5,27,22,1,0,0,0
20110101111587,1,53,19,2,0,0,0
20110101111593,1,47,18,2,0,0,0
20110101111593,2,51,20,1,0,0,0
20110101111593,3,16,22,2,0,0,0
20110101111593,4,12,22,2,0,0,0
20110101111594,1,70,19,2,0,0,0
20110101111596,1,58,19,1,0,0,0
20110101111597,1,26,18,1,0,0,0
20110101111597,2,60,24,1,0,0,0
20110101111597,3,59,24,2,0,0,0
20110101111641,1,34,18,2,0,0,0
20110101111641,2,36,20,1,0,0,0
20110101111659,1,30,18,2,0,0,0
20110101111659,2,34,20,1,0,0,0
20110101111659,3,6,22,1,0,0,0
20110101111659,4,4,22,2,0,0,0
20110101111659,5,1,22,1,0,0,0
20110101111659,6,33,25,1,0,0,0
20110101111663,1,49,18,1,0,0,0
20110101111663,2,47,20,2,0,0,0
20110101111663,3,8,22,1,0,0,0
20110101111663,4,6,22,1,0,0,0
20110101111676,1,78,18,2,0,0,0
20110101111676,2,77,20,1,0,0,0
20110101111686,1,50,18,2,0,0,0
20110101111686,2,52,20,1,0,0,0
20110101111686,3,9,22,2,0,0,0
20110101111696,1,50,18,2,0,0,0
20110101111696,2,80,24,2,0,0,0
20110101111750,1,35,18,1,0,0,0
20110101111750,2,41,20,2,23,0,0
20110101111750,3,14,22,2,23,0,0
20110101111750,4,14,22,1,0,0,0
20110101111750,5,56,24,1,0,0,0
20110101111766,1,80,19,1,0,0,0
20110101111775,1,41,18,2,0,0,0
20110101111775,2,45,20,1,0,0,0
20110101111775,3,6,22,1,0,0,0
20110101111784,1,67,18,1,0,0,0
20110101111784,2,64,20,2,0,0,0
20110101111800,1,22,18,2,0,0,0
20110101111800,2,57,24,1,0,0,0
20110101111800,3,52,24,2,0,0,0
20110101111800,4,17,25,2,0,0,0
20110101111815,1,51,18,1,0,0,0
20110101111815,2,45,20,2,0,0,0
20110101111815,3,16,22,1,0,0,0
20110101111831,1,66,18,1,0,0,0
20110101111831,2,32,20,2,0,0,0
20110101111831,3,12,22,2,0,0,0
20110101111831,4,8,22,2,0,0,0
20110101111831,5,6,22,2,0,0,0
20110101111831,6,3,22,1,0,0,0
20110101111835,1,50,19,1,0,0,0
20110101111844,1,55,19,1,0,0,0
20110101111845,1,62,18,2,0,0,0
20110101111845,2,68,20,1,0,0,0
20110101111857,1,40,18,2,0,0,0
20110101111857,2,12,22,2,0,0,0
20110101111857,3,12,22,2,0,0,0
20110101111857,4,10,22,1,0,0,0
20110101111857,5,0,22,2,0,0,0
20110101111859,1,80,19,2,0,0,0
20110101111870,1,35,18,2,0,0,0
20110101111870,2,36,20,1,0,0,0
20110101111870,3,13,22,1,0,0,0
20110101111870,4,10,22,1,0,0,0
20110101111874,1,23,18,2,0,0,0
20110101111874,2,22,20,1,0,0,0
20110101111875,1,26,19,2,0,0,0
20110101111878,1,65,19,2,0,0,0
20110101111929,1,40,18,2,0,0,0
20110101111929,2,14,22,1,0,0,0
20110101111929,3,10,22,2,0,0,0
20110101111949,1,18,18,1,0,0,0
20110101111949,2,43,24,1,0,0,0
20110101111949,3,42,24,2,0,0,0
20110101111960,1,49,18,2,0,0,0
20110101111960,2,50,20,1,0,0,0
20110101111960,4,13,22,1,0,0,0
20110101111960,5,12,22,1,0,0,0
20110101111967,1,17,18,1,0,0,0
20110101111967,2,77,26,1,0,0,0
20110101111971,1,37,18,1,0,0,0
20110101111971,2,33,20,2,0,0,0
20110101111971,3,5,22,2,0,0,0
20110101111971,4,4,22,1,0,0,0
20110101111976,1,56,18,1,0,0,0
20110101111976,2,22,22,1,0,0,0
20110101111978,1,73,19,2,0,0,0
20110101111982,1,31,18,2,0,0,0
20110101111982,2,5,22,1,0,0,0
20110101111982,3,3,22,1,0,0,0
20110101111995,1,62,18,1,0,0,0
20110101111995,2,80,24,2,0,0,0
20110101111998,1,57,18,2,0,0,0
20110101111998,2,65,21,1,0,0,0
20110101112005,1,23,18,2,0,0,0
20110101112005,2,21,20,1,0,0,0
20110101112018,1,55,19,2,0,0,0
20110101112022,1,39,18,2,0,0,0
20110101112022,2,15,22,2,0,0,0
20110101112026,1,26,19,2,0,0,0
20110101112035,1,45,18,2,0,0,0
20110101112035,2,48,20,1,0,0,0
20110101112035,3,12,22,1,0,0,0
20110101112035,4,10,22,2,0,0,0
20110101112043,1,79,18,2,0,0,0
20110101112043,2,46,22,2,0,0,0
20110101112043,3,49,30,1,0,0,0
20110101112043,4,75,20,1,0,0,0
20110101112043,5,25,23,2,0,0,0
20110101112043,6,25,26,1,0,0,0
20110101112043,7,24,23,1,0,0,0
20110101112043,8,15,23,1,0,0,0
20110101112043,9,2,23,2,0,0,0
20110101112059,1,85,19,2,60,0,0
20110101112065,1,85,19,2,60,0,0
20110101112068,1,50,19,2,0,0,0
20110101112070,1,24,18,2,0,0,0
20110101112070,2,4,22,2,0,0,0
20110101112070,3,0,22,1,0,0,0
20110101112078,1,85,19,2,60,0,0
20110101112085,1,63,18,2,0,0,0
20110101112085,2,21,22,2,0,0,0
20110101112089,1,68,18,2,0,0,0
20110101112089,2,80,20,1,0,0,0
20110101112114,1,36,18,1,0,0,0
20110101112114,2,33,20,2,0,0,0
20110101112114,3,2,22,2,0,0,0
20110101112150,1,85,19,2,60,0,0
20110101112154,1,17,18,1,0,0,0
20110101112154,2,57,24,1,0,0,0
20110101112154,3,54,24,2,0,0,0
20110101112171,1,73,18,2,0,0,0
20110101112171,2,74,20,1,0,0,0
20110101112172,1,36,18,2,0,0,0
20110101112172,2,41,20,1,0,0,0
20110101112172,3,10,22,2,0,0,0
20110101112172,4,6,22,1,0,0,0
20110101112180,1,67,18,2,0,0,0
20110101112180,2,69,20,1,0,0,0
20110101112184,1,58,19,2,0,0,0
20110101112185,1,33,18,1,0,0,0
20110101112185,2,30,20,2,0,0,0
20110101112187,1,71,18,1,0,0,0
20110101112187,2,35,20,2,23,0,0
20110101112187,3,39,22,2,0,0,0
20110101112187,4,13,23,2,0,0,0
20110101112191,1,43,18,2,0,0,0
20110101112191,2,8,22,1,0,0,0
20110101112191,3,68,24,2,0,0,0
20110101112203,1,59,18,1,0,0,0
20110101112203,2,60,20,2,0,0,0
20110101112219,1,64,19,2,0,0,0
20110101112231,1,29,18,1,0,0,0
20110101112231,2,27,20,2,0,0,0
20110101112231,3,8,22,1,0,0,0
20110101112231,4,66,24,1,0,0,0
20110101112231,5,65,24,2,0,0,0
20110101112234,1,44,18,2,0,0,0
20110101112234,2,47,20,1,0,0,0
20110101112234,3,13,22,2,0,0,0
20110101112234,4,10,22,1,0,0,0
20110101112242,1,36,18,2,0,0,0
20110101112242,2,31,25,2,0,0,0
20110101112242,3,7,26,2,0,0,0
20110101112249,1,73,18,2,0,0,0
20110101112249,2,69,20,1,0,0,0
20110101112262,1,29,18,2,0,0,0
20110101112262,2,35,20,1,0,0,0
20110101112262,3,8,22,1,0,0,0
20110101112262,4,5,22,2,0,0,0
20110101112262,5,3,22,1,0,0,0
20110101112262,6,15,40,1,0,0,0
20110101112262,7,14,40,1,0,0,0
20110101112273,1,31,18,2,0,0,0
20110101112273,2,31,28,2,0,0,0
20110101112273,3,36,28,1,0,0,0
20110101112279,1,63,18,2,0,0,0
20110101112279,2,39,22,1,0,0,0
20110101112279,3,68,20,1,0,0,0
20110101112298,1,16,18,1,0,0,0
20110101112298,2,42,24,1,0,0,0
20110101112298,3,37,24,2,0,0,0
20110101112298,4,18,25,1,0,0,0
20110101112298,5,10,25,2,0,0,0
20110101112298,6,8,25,1,0,0,0
20110101112298,7,18,30,1,0,0,0
20110101112303,1,53,18,2,0,0,0
20110101112303,2,52,20,1,0,0,0
20110101112303,3,3,22,2,0,0,0
20110101112339,1,58,18,2,0,0,0
20110101112339,2,58,20,1,0,0,0
20110101112349,1,26,18,1,0,0,0
20110101112349,2,25,20,2,0,0,0
20110101112349,3,4,22,2,0,0,0
20110101112349,4,2,22,2,0,0,0
20110101112356,1,33,18,2,0,0,0
20110101112356,2,42,20,1,0,0,0
20110101112356,3,6,22,1,0,0,0
20110101112356,4,9,22,1,0,0,0
20110101112356,5,14,22,2,0,0,0
20110101112361,1,74,19,2,0,0,0
20110101112364,1,76,18,1,0,0,0
20110101112364,2,70,20,2,0,0,0
20110101112369,1,35,19,1,0,0,0
20110101112389,1,76,19,1,0,0,0
20110101112392,1,64,19,2,0,0,0
20110101112395,1,56,18,1,0,0,0
20110101112395,2,58,20,2,0,0,0
20110101112401,1,77,19,2,0,0,0
20110101112414,1,20,18,2,0,0,0
20110101112414,2,52,24,2,0,0,0
20110101112414,3,6,22,1,0,0,0
20110101112422,1,34,18,2,0,0,0
20110101112422,2,34,20,1,0,0,0
20110101112422,3,7,22,1,0,0,0
20110101112422,4,5,22,2,0,0,0
20110101112422,5,24,26,1,0,0,0
20110101112427,1,65,18,2,0,0,0
20110101112427,2,64,20,1,0,0,0
20110101112431,1,61,18,1,0,0,0
20110101112431,2,60,20,2,0,0,0
20110101112449,1,38,18,1,0,0,0
20110101112449,2,34,20,2,0,0,0
20110101112449,3,6,22,2,0,0,0
20110101112449,4,2,22,2,0,0,0
20110101112451,1,32,19,1,0,0,0
20110101112461,1,45,18,2,0,0,0
20110101112461,2,15,22,2,0,0,0
20110101112461,3,14,22,2,0,0,0
20110101112461,4,14,22,1,0,0,0
20110101112461,5,11,22,2,0,0,0
20110101112461,6,22,22,1,0,0,0
20110101112461,7,21,30,2,0,0,0
20110101112461,8,1,23,2,0,0,0
20110101112462,1,80,19,2,0,0,0
20110101112466,1,43,18,2,0,0,0
20110101112466,2,54,20,1,0,0,0
20110101112466,3,24,22,2,0,0,0
20110101112475,1,48,18,1,0,0,0
20110101112475,2,29,20,2,0,0,0
20110101112475,3,6,22,1,0,0,0
20110101112475,4,3,22,2,0,0,0
20110101112475,5,1,22,1,0,0,0
20110101112478,1,43,18,1,0,0,0
20110101112479,1,34,18,2,0,0,0
20110101112479,2,37,20,1,0,0,0
20110101112479,3,5,22,2,0,0,0
20110101112479,4,2,22,1,0,0,0
20110101112487,1,54,19,1,0,0,0
20110101112491,1,41,18,1,0,0,0
20110101112491,2,39,20,2,0,0,0
20110101112491,3,16,22,2,0,0,0
20110101112491,4,13,22,1,0,0,0
20110101112491,5,2,22,1,0,0,0
20110110100620,1,47,18,2,0,0,0
20110110100620,2,6,22,1,0,0,0
20110110100753,1,60,18,2,0,0,0
20110110100753,2,69,20,1,0,0,0
20110110101441,1,50,18,2,0,0,0
20110110101441,2,25,22,2,0,0,0
20110110101492,1,35,19,2,0,0,0
20110110101494,1,43,18,2,0,0,0
20110110101494,2,46,20,1,0,0,0
20110110101494,3,12,22,2,0,0,0
20110110101494,4,9,22,1,0,0,0
20110110101751,1,29,18,2,0,0,0
20110110101751,2,30,30,2,0,0,0
20110110101751,3,31,25,2,0,0,0
20110110101751,5,4,30,2,0,0,0
20110110101878,1,35,18,1,0,0,0
20110110101878,2,33,20,2,0,0,0
20110110102031,1,25,18,2,0,0,0
20110110102031,2,11,22,2,0,0,0
20110110102031,3,7,22,2,0,0,0
20110110102031,4,3,22,1,0,0,0
20110110102031,5,2,22,2,0,0,0
20110110102031,6,2,22,1,0,0,0
20110111100012,1,73,19,1,0,0,0
20110111100037,1,28,18,2,0,0,0
20110111100037,2,37,21,1,0,0,0
20110111100511,1,49,18,2,0,0,0
20110111100511,2,47,20,1,0,0,0
20110111100529,1,27,19,1,0,0,0
20110111100529,3,2,22,1,0,0,0
20110111100542,1,46,18,2,0,0,0
20110111100542,2,48,20,1,0,0,0
20110111100542,3,15,22,1,0,0,0
20110111100542,4,13,22,1,0,0,0
20110111100542,5,10,22,1,0,0,0
20110111100545,1,67,18,1,0,0,0
20110111100545,2,68,20,2,0,0,0
20110111100545,3,8,23,2,0,0,0
20110111100545,4,5,23,2,0,0,0
20110111100565,1,59,19,2,0,0,0
20110111100587,1,85,19,2,60,0,0
20110111100636,1,41,18,2,0,0,0
20110111100636,2,14,22,1,0,0,0
20110111100669,1,48,19,2,0,0,0
20110111100693,1,33,19,2,0,0,0
20110111100715,1,43,19,1,0,0,0
20110111100715,2,14,40,2,0,0,0
20110111100729,1,52,18,2,0,0,0
20110111100729,2,53,20,1,0,0,0
20110111100740,1,73,18,1,0,0,0
20110111100740,2,66,20,2,0,0,0
20110111100740,3,49,22,1,0,0,0
20110111100741,1,30,19,2,0,0,0
20110111100765,1,36,18,1,0,0,0
20110111100765,2,40,20,2,0,0,0
20110111100765,3,11,22,1,0,0,0
20110111100765,4,8,22,1,0,0,0
20110111100793,1,64,19,2,0,0,0
20110111100796,1,34,18,1,0,0,0
20110111100796,2,29,20,2,0,0,0
20110111100796,3,2,22,1,0,0,0
20110111100843,1,21,19,1,0,0,0
20110111100880,1,34,18,2,0,0,0
20110111100880,2,52,24,2,0,0,0
20110111100880,3,27,25,1,0,0,0
20110111100880,4,18,25,2,0,0,0
20110111100880,5,17,22,2,0,0,0
20110111100880,6,43,26,1,0,0,0
20110111100891,1,31,18,2,0,0,0
20110111100891,2,32,20,1,0,0,0
20110111100891,3,5,22,2,0,0,0
20110111100891,4,4,22,1,0,0,0
20110111100892,1,46,18,2,0,0,0
20110111100892,2,48,20,1,0,0,0
