TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20130101130004,1,22,18,2,0,0,0
20130101130004,2,50,24,1,0,0,0
20130101130004,3,48,24,2,0,0,0
20130101130004,4,20,25,2,0,0,0
20130101130004,5,15,25,1,0,0,0
20130101130004,6,17,25,1,0,0,0
20130101130004,7,12,25,2,0,0,0
20130101130112,1,39,18,1,0,0,0
20130101130112,2,36,20,2,0,0,0
20130101130112,3,1,22,1,0,0,0
20130101130123,1,47,18,2,0,0,0
20130101130123,2,50,20,1,0,0,0
20130101130611,1,50,19,2,0,0,0
20130101130611,2,55,30,1,0,0,0
20130101130616,1,45,19,2,0,0,0
20130101130619,1,80,19,2,0,0,0
20130101130658,1,72,18,1,0,0,0
20130101130658,2,68,25,2,0,0,0
20130101130670,1,55,18,2,0,0,0
20130101130670,2,62,20,1,0,0,0
20130101130670,3,32,22,1,0,0,0
20130101130734,1,57,19,2,0,0,0
20130101130735,1,27,18,2,0,0,0
20130101130735,2,4,22,2,0,0,0
20130101130740,1,59,18,2,0,0,0
20130101130740,2,30,22,2,0,0,0
20130101130740,3,0,23,1,0,0,0
20130101130768,1,31,18,1,0,0,0
20130101130768,2,28,20,2,0,0,0
20130101130768,3,1,22,1,0,0,0
20130101130799,1,52,18,1,0,0,0
20130101130799,2,52,20,2,0,0,0
20130101130799,3,20,22,1,0,0,0
20130101130799,4,18,22,1,0,0,0
20130101130826,1,42,18,2,0,0,0
20130101130826,2,40,20,1,0,0,0
20130101130826,3,9,22,2,0,0,0
20130101130826,4,7,22,2,0,0,0
20130101130839,1,66,19,1,0,0,0
20130101130839,2,72,21,2,0,0,0
20130101130867,1,66,19,2,0,0,0
20130101130871,1,45,19,1,0,0,0
20130101130871,2,7,40,2,0,0,0
20130101130891,1,59,18,1,0,0,0
20130101130891,2,59,20,2,0,0,0
20130101130910,1,53,18,2,0,0,0
20130101130910,2,51,20,1,0,0,0
20130101130970,1,43,18,2,0,0,0
20130101130970,2,69,24,1,0,0,0
20130101130970,3,69,24,2,0,0,0
20130101130970,4,15,22,1,0,0,0
20130101130996,1,36,18,2,0,0,0
20130101130996,2,10,22,2,0,0,0
20130101130996,4,8,22,2,0,0,0
20130101131007,1,53,18,2,0,0,0
20130101131007,2,58,20,1,0,0,0
20130101131007,3,19,22,1,0,0,0
20130101131043,1,27,19,1,0,0,0
20130101131054,1,59,18,2,0,0,0
20130101131054,2,55,20,1,0,0,0
20130101131054,3,21,22,1,0,0,0
20130101131054,4,16,22,2,0,0,0
20130101131054,5,20,23,1,0,0,0
20130101131054,7,12,23,1,0,0,0
20130101131054,8,10,23,1,0,0,0
20130101131054,9,8,23,2,0,0,0
20130101131054,10,5,23,2,0,0,0
20130101131054,11,4,23,1,0,0,0
20130101131056,1,52,19,1,0,0,0
20130101131066,1,48,19,1,0,0,0
20130101131096,1,55,18,2,0,0,0
20130101131096,2,15,22,2,0,0,0
20130101131099,1,80,18,2,0,0,0
20130101131099,2,63,22,1,0,0,0
20130101131112,1,24,18,2,0,0,0
20130101131112,2,8,22,1,0,0,0
20130101131112,3,5,22,1,0,0,0
20130101131112,4,3,22,2,0,0,0
20130101131112,5,3,22,2,0,0,0
20130101131112,6,2,22,1,0,0,0
20130101131112,7,1,22,2,0,0,0
20130101131112,8,0,22,2,0,0,0
20130101131117,1,49,18,2,0,0,0
20130101131117,2,67,20,1,0,0,0
20130101131117,3,9,22,1,0,0,0
20130101131143,1,67,19,2,0,0,0
20130101131145,1,45,18,1,0,0,0
20130101131145,2,37,20,2,0,0,0
20130101131151,1,71,18,1,0,0,0
20130101131151,2,64,20,2,0,0,0
20130101131165,1,59,19,2,0,0,0
20130101131166,1,42,18,1,0,0,0
20130101131166,2,45,20,2,0,0,0
20130101131179,1,61,19,2,0,0,0
20130101131190,1,36,18,2,0,0,0
20130101131190,3,17,22,1,0,0,0
20130101131190,4,16,22,1,0,0,0
20130101131190,5,10,22,1,0,0,0
20130101131190,6,15,22,1,0,0,0
20130101131197,1,66,19,1,0,0,0
20130101131206,1,73,19,1,0,0,0
20130101131213,1,16,18,1,0,0,0
20130101131213,2,40,24,1,0,0,0
20130101131213,3,18,25,1,0,0,0
20130101131213,4,24,25,1,0,0,0
20130101131216,1,70,18,2,0,0,0
20130101131216,2,8,22,1,0,0,0
20130101131230,1,56,18,1,0,0,0
20130101131230,2,57,20,2,0,0,0
20130101131230,3,85,26,2,60,0,0
20130101131231,1,58,19,2,0,0,0
20130101131233,1,58,18,2,0,0,0
20130101131233,2,60,20,1,0,0,0
20130101131249,1,34,19,2,0,0,0
20130101131249,2,26,28,1,0,0,0
20130101131289,1,46,18,1,0,0,0
20130101131289,2,11,22,2,0,0,0
20130101131289,3,8,22,1,0,0,0
20130101131301,1,41,19,2,0,0,0
20130101131340,1,75,18,1,0,0,0
20130101131340,2,71,20,2,0,0,0
20130101131340,3,85,26,2,60,0,0
20130101131356,1,23,19,1,0,0,0
20130101131356,2,23,28,1,0,0,0
20130101131356,3,22,28,1,0,0,0
20130101131356,4,23,28,1,0,0,0
20130101131401,1,16,18,1,0,0,0
20130101131401,2,52,24,1,0,0,0
20130101131401,3,46,24,2,0,0,0
20130101131401,4,20,25,2,0,0,0
20130101131435,1,46,19,1,0,0,0
20130101131435,2,53,28,1,0,0,0
20130101131445,1,66,19,2,0,0,0
20130101131465,1,35,18,2,0,0,0
20130101131465,2,35,20,1,0,0,0
