TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20090101091059,2,44,20,1,0,0,0
20090101091059,3,15,22,1,0,0,0
20090101091059,5,11,22,2,0,0,0
20090101091079,1,34,18,2,0,0,0
20090101091079,2,8,22,1,0,0,0
20090101091080,1,69,18,1,0,0,0
20090101091080,2,72,20,2,0,0,0
20090101091085,1,45,18,2,0,0,0
20090101091085,3,3,22,2,0,0,0
20090101091085,4,15,22,1,0,0,0
20090101091095,1,51,18,2,0,0,0
20090101091095,2,62,20,1,0,0,0
20090101091110,1,38,18,1,0,0,0
20090101091110,2,38,20,2,0,0,0
20090101091110,3,3,22,1,0,0,0
20090101091110,4,9,22,2,0,0,0
20090101091110,5,15,26,2,0,0,0
20090101091112,1,32,18,2,0,0,0
20090101091112,2,36,20,1,0,0,0
20090101091112,3,7,22,2,0,0,0
20090101091112,4,2,22,2,0,0,0
20090101091134,1,66,18,1,0,0,0
20090101091134,2,61,20,2,0,0,0
20090101091141,1,27,18,2,0,0,0
20090101091141,2,36,20,1,0,0,0
20090101091141,3,2,22,2,0,0,0
20090101091141,4,0,22,2,0,0,0
20090101091153,1,79,19,2,0,0,0
20090101091184,1,72,18,1,0,0,0
20090101091184,2,73,20,2,0,0,0
20090101091217,1,78,18,2,0,0,0
20090101091217,2,80,20,1,0,0,0
20090101091218,1,75,19,2,0,0,0
20090101091220,1,29,18,1,0,0,0
20090101091220,2,26,20,2,0,0,0
20090101091238,1,64,18,2,0,0,0
20090101091238,2,68,25,1,0,0,0
20090101091238,3,57,26,2,0,0,0
20090101091238,4,79,30,2,0,0,0
20090101091274,1,69,19,1,0,0,0
20090101091279,1,57,18,2,0,0,0
20090101091279,2,59,20,1,0,0,0
20090101091325,1,57,18,1,0,0,0
20090101091325,2,55,20,2,0,0,0
20090101091325,3,27,22,1,0,0,0
20090101091326,1,67,18,2,0,0,0
20090101091326,2,65,20,1,0,0,0
20090101091329,1,38,18,2,0,0,0
20090101091329,2,37,21,1,0,0,0
20090101091329,3,10,22,1,0,0,0
20090101091331,1,26,18,2,0,0,0
20090101091331,2,26,20,1,0,0,0
20090101091331,3,5,22,1,0,0,0
20090101091334,1,59,19,2,0,0,0
20090101091369,1,76,18,1,0,0,0
20090101091369,2,69,20,2,0,0,0
20090101091417,1,43,18,1,0,0,0
20090101091417,2,52,26,1,0,0,0
20090101091422,1,61,18,2,0,0,0
20090101091422,2,67,20,1,0,0,0
20090101091430,1,58,19,1,0,0,0
20090101091448,1,63,18,2,0,0,0
20090101091448,2,74,20,1,0,0,0
20090101091449,1,53,18,1,0,0,0
20090101091449,2,55,20,2,0,0,0
20090101091451,1,19,18,1,0,0,0
20090101091451,2,48,24,2,0,0,0
20090101091451,3,51,24,1,0,0,0
20090101091451,4,16,25,2,0,0,0
20090101091451,5,11,25,1,0,0,0
20090101091455,1,31,18,1,0,0,0
20090101091455,2,26,20,2,0,0,0
20090101091462,1,73,19,1,0,0,0
20090101091492,1,30,18,1,0,0,0
20090101091492,2,24,22,1,0,0,0
20090101091492,3,19,22,1,0,0,0
20090101091492,4,49,20,2,0,0,0
20090101091497,1,31,18,1,0,0,0
20090101091497,2,32,20,2,0,0,0
20090101091497,3,6,22,2,0,0,0
20090101091497,4,3,22,2,0,0,0
20090101091507,1,18,18,1,0,0,0
20090101091507,2,49,24,2,0,0,0
20090101091507,3,48,24,1,0,0,0
20090101091507,4,15,25,1,0,0,0
20090101091517,1,47,18,2,0,0,0
20090101091517,2,58,20,1,0,0,0
20090101091517,3,24,30,1,0,0,0
20090101091526,1,59,19,2,0,0,0
20090101091534,1,80,19,2,0,0,0
20090101091542,1,80,19,1,60,0,0
20090101091573,1,72,19,2,0,0,0
20090101091577,1,80,18,1,0,0,0
20090101091577,2,80,20,2,0,0,0
20090101091592,1,34,18,1,0,0,0
20090101091592,2,29,20,2,0,0,0
20090101091592,3,9,22,2,0,0,0
20090101091592,4,5,22,1,0,0,0
20090101091601,1,80,19,2,0,0,0
20090101091611,1,80,19,2,0,0,0
20090101091640,1,57,18,2,0,0,0
20090101091640,2,61,20,1,0,0,0
20090101091640,3,24,30,2,0,0,0
20090101091640,4,27,26,1,0,0,0
20090101091679,1,35,18,2,0,0,0
20090101091679,2,6,22,2,0,0,0
20090101091684,1,40,18,2,0,0,0
20090101091684,2,14,22,2,0,0,0
20090101091686,1,36,19,2,0,0,0
20090101091694,1,31,18,2,0,0,0
20090101091694,2,34,20,1,0,0,0
20090101091694,3,3,22,1,0,0,0
20090101091694,4,1,22,1,0,0,0
20090101091698,1,50,18,2,0,0,0
20090101091698,2,56,20,1,0,0,0
20090101091698,3,7,22,2,0,0,0
20090101091747,1,26,19,1,0,0,0
20090101091795,1,85,19,2,60,0,0
20090101091799,1,65,19,2,0,0,0
20090101091803,1,45,18,1,0,0,0
20090101091803,2,47,20,2,0,0,0
20090101091803,3,12,22,2,0,0,0
20090101091803,4,10,22,1,0,0,0
20090101091807,1,67,18,1,0,0,0
20090101091807,2,63,20,2,0,0,0
20090101091817,1,26,18,2,0,0,0
20090101091817,2,63,24,1,0,0,0
20090101091817,3,52,24,2,0,0,0
20090101091830,1,31,18,2,0,0,0
20090101091830,3,3,22,1,0,0,0
20090101091834,1,46,18,2,0,0,0
20090101091834,2,12,22,2,0,0,0
20090101091834,3,9,22,1,0,0,0
20090101091840,1,30,18,1,0,0,0
20090101091840,2,28,20,2,0,0,0
20090101091844,1,36,18,1,0,0,0
20090101091844,2,34,20,2,0,0,0
20090101091844,3,6,22,2,0,0,0
20090101091844,4,4,22,1,0,0,0
20090101091844,5,3,22,2,0,0,0
20090101091849,1,40,18,2,0,0,0
20090101091849,2,48,20,1,0,0,0
20090101091849,3,5,22,2,0,0,0
20090101091849,4,3,22,1,0,0,0
20090101091864,1,52,19,2,0,0,0
20090101091865,1,85,18,1,60,0,0
20090101091865,2,80,20,2,0,0,0
20090101091876,1,40,18,1,0,0,0
20090101091876,2,48,21,2,0,0,0
20090101091876,3,25,30,2,0,0,0
20090101091876,4,35,26,1,0,0,0
20090101091883,1,70,18,2,0,0,0
20090101091883,2,85,20,1,60,0,0
20090101091883,3,47,22,1,0,0,0
20090101091883,4,11,23,1,0,0,0
20090101091883,5,7,23,2,0,0,0
20090101091883,6,45,26,2,0,0,0
20090101091895,1,27,19,1,0,0,0
20090101091905,1,16,18,2,0,0,0
20090101091905,2,28,24,2,0,0,0
20090101091905,3,39,24,1,0,0,0
20090101091905,4,2,25,1,0,0,0
20090101091917,1,50,18,1,0,0,0
20090101091917,2,19,22,2,0,0,0
20090101091917,3,17,22,2,0,0,0
20090101091917,4,13,22,1,0,0,0
20090101091951,1,70,18,1,0,0,0
20090101091951,2,48,20,2,0,0,0
20090101091951,3,15,22,2,0,0,0
20090101092015,1,33,18,1,0,0,0
20090101092015,2,33,20,2,0,0,0
20090101092015,3,0,22,1,0,0,0
20090101092027,1,69,18,2,0,0,0
20090101092027,2,69,20,1,0,0,0
20090101092030,1,15,18,1,0,0,0
20090101092030,2,44,24,2,0,0,0
20090101092030,3,16,25,1,0,0,0
20090101092057,1,36,18,2,0,0,0
20090101092057,2,9,22,1,0,0,0
20090101092057,3,7,22,1,0,0,0
20090101092057,4,7,22,2,0,0,0
20090101092064,1,46,18,2,0,0,0
20090101092064,2,63,20,1,0,0,0
20090101092071,1,29,18,2,0,0,0
20090101092071,2,7,22,1,0,0,0
20090101092083,1,34,19,2,0,0,0
20090101092092,1,23,19,2,0,0,0
20090101092095,1,18,18,1,0,0,0
20090101092095,2,49,24,2,0,0,0
20090101092098,1,52,19,2,0,0,0
20090101092161,1,80,19,2,0,0,0
20090101092163,1,67,18,1,0,0,0
20090101092163,2,64,20,2,0,0,0
20090101092179,1,68,18,1,0,0,0
20090101092179,2,70,20,2,0,0,0
20090101092180,1,38,18,2,0,0,0
20090101092180,2,38,20,1,0,0,0
20090101092180,3,14,22,1,0,0,0
20090101092180,4,9,22,2,0,0,0
20090101092209,1,58,18,2,0,0,0
20090101092209,2,54,20,1,0,0,0
20090101092214,1,80,18,2,0,0,0
20090101092214,2,85,20,1,60,0,0
20090101092219,1,36,18,2,0,0,0
20090101092219,2,43,20,1,0,0,0
20090101092219,3,11,22,1,0,0,0
20090101092252,1,34,18,1,0,0,0
20090101092252,2,27,20,2,0,0,0
20090101092252,3,1,22,2,0,0,0
20090101092252,4,0,22,2,0,0,0
20090101092261,1,60,18,2,0,0,0
20090101092261,2,68,20,1,0,0,0
20090101092276,1,78,18,1,0,0,0
20090101092276,2,79,20,2,0,0,0
20090101092287,1,62,18,1,0,0,0
20090101092287,2,59,20,2,0,0,0
20090101092287,3,25,22,2,0,0,0
20090101092287,4,4,23,1,0,0,0
20090101092288,1,47,18,2,0,0,0
20090101092288,2,14,22,2,0,0,0
20090101092288,3,12,22,1,0,0,0
20090101092300,1,73,18,1,0,0,0
20090101092300,2,66,20,2,0,0,0
20090101092304,1,63,18,1,0,0,0
20090101092304,2,66,20,2,0,0,0
20090101092343,1,78,19,1,0,0,0
20090101092354,1,62,18,2,0,0,0
20090101092354,2,73,20,1,0,0,0
20090101092377,1,24,18,2,0,0,0
20090101092377,2,1,22,2,0,0,0
20090101092377,3,22,25,1,0,0,0
20090101092377,4,20,28,1,0,0,0
20090101092392,1,53,18,2,0,0,0
20090101092392,2,55,20,1,0,0,0
20090101092392,3,20,22,2,0,0,0
20090101092397,1,43,19,1,0,0,0
20090101092417,1,71,18,1,0,0,0
20090101092417,2,65,20,2,0,0,0
20090101092417,3,55,26,1,0,0,0
20090101092417,4,43,29,1,0,0,0
20090101092422,1,39,19,1,0,0,0
20090101092430,1,45,18,2,0,0,0
20090101092430,2,24,22,2,0,0,0
20090101092430,3,15,22,2,0,0,0
20090101092430,4,4,23,1,0,0,0
20090101092430,5,1,23,1,0,0,0
20090101092492,1,50,18,1,0,0,0
20090101092492,2,44,20,2,0,0,0
20090101092492,3,11,22,1,0,0,0
20090101092492,4,8,22,2,0,0,0
20090101092518,1,27,18,2,0,0,0
20090101092518,2,26,20,1,0,0,0
20090101092518,3,8,22,1,0,0,0
20090101092518,4,5,22,2,0,0,0
20090101092518,5,0,22,2,0,0,0
20090101092518,6,20,25,2,0,0,0
20090101092518,7,1,26,1,0,0,0
20090110080503,1,43,18,2,0,0,0
20090110080503,2,42,20,1,0,0,0
20090110080503,3,11,22,2,0,0,0
20090110080503,4,2,22,2,0,0,0
20090110080536,1,20,18,1,0,0,0
20090110080536,2,47,24,2,0,0,0
20090110080536,3,18,25,1,0,0,0
20090110081010,1,55,18,1,0,0,0
20090110081010,2,53,20,2,0,0,0
20090110081010,3,17,22,1,0,0,0
20090110081113,1,37,18,2,0,0,0
20090110081113,2,61,20,1,0,0,0
20090110081113,3,16,22,1,0,0,0
20090110081162,1,33,18,2,0,0,0
20090110081162,2,32,20,1,0,0,0
20090110081162,3,5,22,2,0,0,0
20090110081162,4,3,22,2,0,0,0
20090110082207,1,44,18,1,0,0,0
20090110082207,2,36,20,2,0,0,0
20090110082207,3,19,22,2,0,0,0
20090110082207,4,17,22,1,0,0,0
20090110082207,5,12,22,2,0,0,0
20090110082505,1,16,18,1,0,0,0
20090110082505,2,41,24,2,0,0,0
20090110082505,3,10,25,2,0,0,0
20090111080005,1,43,19,2,0,0,0
20090111080005,2,26,22,2,0,0,0
20090111080005,3,21,22,2,0,0,0
20090111080005,4,5,23,2,0,0,0
20090111080005,5,4,23,2,0,0,0
20090111080005,6,0,23,2,0,0,0
20090111080038,1,43,18,2,0,0,0
20090111080038,2,14,22,1,0,0,0
20090111080165,1,67,19,1,0,0,0
20090111080505,1,18,18,2,0,0,0
20090111080505,2,50,24,2,0,0,0
20090111080505,3,53,24,1,0,0,0
20090111080505,4,16,25,2,0,0,0
20090111080505,5,17,29,1,0,0,0
20090111080507,1,49,19,2,0,0,0
20090111080529,1,22,18,2,0,0,0
20090111080529,2,53,24,1,0,0,0
20090111080529,3,59,24,2,0,0,0
20090111080534,1,34,18,2,0,0,0
20090111080534,2,35,20,1,0,0,0
20090111080534,3,4,22,2,0,0,0
20090111080534,4,2,22,1,0,0,0
20090111080605,1,38,18,1,0,0,0
20090111080605,2,49,21,2,0,0,0
20090111080610,1,38,18,1,0,0,0
20090111080610,2,37,20,2,0,0,0
20090111080610,3,16,22,2,0,0,0
20090111080610,4,11,22,1,0,0,0
20090111080610,5,8,22,2,0,0,0
20090111080612,1,34,18,2,0,0,0
20090111080612,2,10,22,2,0,0,0
20090111080612,3,2,22,2,0,0,0
20090111080612,4,1,22,2,0,0,0
20090111080616,1,36,18,1,0,0,0
20090111080616,2,36,25,1,0,0,0
20090111080616,3,38,28,1,0,0,0
20090111080619,1,41,19,1,0,0,0
20090111080623,1,17,18,1,0,0,0
20090111080623,2,55,24,1,0,0,0
20090111080623,3,46,24,2,0,0,0
20090111080653,1,58,18,2,0,0,0
20090111080653,2,55,30,1,0,0,0
20090111080659,1,44,18,2,0,0,0
20090111080659,2,44,20,1,0,0,0
20090111080659,3,13,22,1,0,0,0
20090111080659,4,11,22,2,0,0,0
20090111080659,5,9,22,1,0,0,0
20090111080670,1,43,18,1,0,0,0
20090111080670,2,38,20,2,0,0,0
20090111080670,3,12,22,1,0,0,0
20090111080672,1,17,18,2,0,0,0
20090111080672,2,61,24,2,0,0,0
20090111080700,1,58,19,2,0,0,0
20090111080725,1,80,19,1,0,0,0
20090111080747,1,64,18,2,0,0,0
20090111080747,2,61,20,1,0,0,0
20090111080753,1,37,18,2,0,0,0
20090111080753,2,42,20,1,0,0,0
20090111080753,3,17,22,2,0,0,0
20090111080753,4,7,22,2,0,0,0
20090111080784,1,28,18,2,0,0,0
20090111080784,2,4,22,2,0,0,0
20090111080787,1,19,18,1,0,0,0
20090111080787,2,42,24,2,0,0,0
20090111080787,4,15,25,1,0,0,0
20090111080787,6,42,24,1,0,0,0
20090111080791,1,69,18,1,0,0,0
20090111080791,2,44,20,2,0,0,0
20090111080791,3,16,22,1,0,0,0
20090111080791,5,65,26,2,0,0,0
20090111080791,6,18,26,2,0,0,0
20090111080791,7,4,26,1,0,0,0
20090111080803,1,35,18,1,0,0,0
20090111080803,2,35,20,2,0,0,0
20090111080803,3,6,22,1,0,0,0
20090111080803,4,8,22,2,0,0,0
20090111080803,5,2,22,1,0,0,0
20090111080814,1,29,18,2,0,0,0
20090111080814,2,8,22,2,0,0,0
20090111080814,3,27,20,1,0,0,0
20090111080818,1,29,18,2,0,0,0
20090111080818,2,32,20,1,0,0,0
20090111080818,3,1,22,2,0,0,0
20090111080835,1,46,18,1,0,0,0
20090111080835,2,47,20,2,0,0,0
20090111080835,3,18,22,2,0,0,0
20090111080835,4,14,22,1,0,0,0
20090111080835,5,11,22,1,0,0,0
20090111080842,1,40,18,2,0,0,0
20090111080842,2,42,20,1,0,0,0
20090111080842,4,10,22,1,0,0,0
20090111080842,5,13,22,1,0,0,0
20090111080843,1,38,18,2,0,0,0
20090111080843,2,39,20,1,0,0,0
20090111080850,1,70,18,2,0,0,0
20090111080850,2,68,20,1,0,0,0
20090111080860,1,47,19,2,0,0,0
20090111080863,1,21,18,2,0,0,0
20090111080863,2,52,24,2,0,0,0
20090111080863,3,80,25,1,0,0,0
20090111080874,1,47,18,2,0,0,0
20090111080874,2,15,22,1,0,0,0
20090111080874,3,3,22,1,0,0,0
20090111080877,1,34,18,2,0,0,0
20090111080877,2,36,20,1,0,0,0
20090111080877,3,2,22,2,0,0,0
20090111080877,4,11,27,1,0,0,0
20090111080901,1,56,18,2,0,0,0
20090111080901,2,55,20,1,0,0,0
20090111080901,3,23,22,1,0,0,0
20090111080901,4,19,22,1,0,0,0
20090111080903,1,44,18,1,0,0,0
20090111080903,2,79,24,2,0,0,0
20090111080903,3,42,20,2,0,0,0
20090111080903,4,11,22,1,0,0,0
20090111080906,1,40,18,2,0,0,0
20090111080906,2,44,20,1,0,0,0
20090111080906,3,23,22,2,0,0,0
20090111080906,4,18,22,2,0,0,0
20090111080906,5,16,22,2,0,0,0
20090111080906,6,10,22,1,0,0,0
20090111080908,1,46,18,1,0,0,0
20090111080908,2,43,20,2,0,0,0
20090111080908,3,19,22,2,0,0,0
20090111080943,1,60,18,2,0,0,0
20090111080943,2,68,20,1,0,0,0
20090111080943,3,85,24,2,60,0,0
20090111080949,1,75,18,2,0,0,0
20090111080949,2,72,20,1,0,0,0
20090111080981,1,20,18,1,0,0,0
20090111080981,2,19,25,2,0,0,0
20090111080981,3,41,24,1,0,0,0
20090111080981,4,12,25,1,0,0,0
20090111080981,5,14,25,1,0,0,0
20090111080997,1,38,18,2,0,0,0
20090111080997,2,37,20,1,0,0,0
20090111080997,3,17,22,2,0,0,0
20090111080997,4,14,22,1,0,0,0
20090111080997,5,4,22,2,0,0,0
20090111080997,6,1,22,1,0,0,0
20090111080999,1,60,18,1,0,0,0
20090111080999,2,58,20,2,0,0,0
20090111081003,1,49,18,2,0,0,0
20090111081003,2,16,22,2,0,0,0
20090111081021,1,15,18,1,0,0,0
20090111081021,2,45,24,1,0,0,0
20090111081021,3,44,24,2,0,0,0
20090111081021,4,12,25,1,0,0,0
20090111081021,5,10,25,2,0,0,0
20090111081024,1,38,18,1,0,0,0
20090111081024,2,34,20,2,0,0,0
20090111081024,3,7,22,1,0,0,0
20090111081027,1,52,18,2,0,0,0
20090111081027,2,54,20,1,0,0,0
20090111081027,3,53,29,1,0,0,0
20090111081036,1,41,18,1,0,0,0
20090111081036,2,39,20,2,0,0,0
20090111081036,3,3,22,2,0,0,0
20090111081036,4,0,22,2,0,0,0
20090111081049,1,26,18,2,0,0,0
20090111081049,2,30,25,2,0,0,0
20090111081051,1,20,18,2,0,0,0
20090111081051,2,46,24,1,0,0,0
20090111081051,3,44,24,2,0,0,0
20090111081051,4,24,25,1,0,0,0
20090111081067,1,51,18,1,0,0,0
20090111081067,2,51,20,2,0,0,0
20090111081067,3,17,22,2,0,0,0
20090111081067,4,12,22,2,0,0,0
20090111081067,5,11,22,1,0,0,0
20090111081072,1,43,18,1,0,0,0
20090111081072,2,64,20,2,0,0,0
20090111081078,1,58,19,1,0,0,0
20090111081092,1,30,18,2,0,0,0
20090111081092,2,42,20,1,0,0,0
20090111081092,3,3,22,1,0,0,0
20090111081093,1,33,18,2,0,0,0
20090111081093,2,36,20,1,0,0,0
20090111081093,3,3,22,1,0,0,0
20090111081093,4,0,22,2,0,0,0
20090111081098,1,50,18,2,0,0,0
20090111081098,2,18,22,1,0,0,0
20090111081100,1,54,18,2,0,0,0
20090111081100,2,24,22,2,0,0,0
20090111081100,3,35,22,2,0,0,0
20090111081100,4,13,23,1,0,0,0
20090111081100,5,10,23,1,0,0,0
20090111081104,1,61,19,2,0,0,0
20090111081110,1,56,18,1,0,0,0
20090111081110,2,80,24,2,0,0,0
20090111081110,3,41,26,2,0,0,0
20090111081114,1,29,18,2,0,0,0
20090111081114,2,30,20,1,0,0,0
20090111081114,3,8,22,1,0,0,0
20090111081114,4,5,22,1,0,0,0
20090111081118,1,65,18,1,0,0,0
20090111081118,2,61,20,2,0,0,0
20090111081140,1,45,18,2,0,0,0
20090111081140,2,37,20,1,0,0,0
20090111081140,3,4,22,2,0,0,0
20090111081161,1,39,18,1,0,0,0
20090111081161,2,39,20,2,0,0,0
20090111081161,3,8,22,1,0,0,0
20090111081161,4,6,22,2,0,0,0
20090111081161,5,3,22,1,0,0,0
20090111081162,1,50,18,2,0,0,0
20090111081162,2,50,20,1,0,0,0
20090111081162,3,17,22,1,0,0,0
20090111081199,1,30,18,2,0,0,0
20090111081199,2,47,20,1,0,0,0
20090111081199,4,12,22,1,0,0,0
20090111081204,1,74,19,1,0,0,0
20090111081213,1,35,18,1,0,0,0
20090111081213,2,33,20,2,0,0,0
20090111081213,3,6,22,1,0,0,0
20090111081213,4,3,22,2,0,0,0
20090111081222,1,31,18,2,0,0,0
20090111081222,2,24,25,1,0,0,0
20090111081222,3,26,25,1,0,0,0
20090111081222,4,23,20,1,0,0,0
20090111081222,6,2,22,2,0,0,0
20090111081223,1,63,19,1,0,0,0
20090111081234,1,32,18,2,0,0,0
20090111081234,2,13,22,1,0,0,0
20090111081234,3,8,22,2,0,0,0
20090111081234,4,5,22,1,0,0,0
20090111081251,1,50,18,2,0,0,0
20090111081251,2,54,20,1,0,0,0
20090111081251,3,23,22,1,0,0,0
20090111081272,1,35,18,2,0,0,0
20090111081272,2,36,20,1,0,0,0
20090111081272,3,10,22,1,0,0,0
20090111081272,4,7,22,1,0,0,0
20090111081286,1,45,18,2,0,0,0
20090111081286,2,48,20,1,0,0,0
20090111081286,3,10,22,1,0,0,0
20090111081286,4,7,22,1,0,0,0
20090111081295,1,29,19,2,0,0,0
20090111081306,1,50,19,1,0,0,0
20090111081330,1,40,18,2,0,0,0
20090111081330,2,43,20,1,0,0,0
20090111081330,3,7,22,2,0,0,0
20090111081330,4,3,22,2,0,0,0
20090111081333,1,53,18,2,0,0,0
20090111081333,2,22,22,1,0,0,0
20090111081333,3,21,26,2,0,0,0
20090111081337,1,25,18,1,0,0,0
20090111081337,2,48,24,2,0,0,0
20090111081337,3,49,24,1,0,0,0
20090111081340,1,28,18,2,0,0,0
20090111081340,2,38,25,1,0,0,0
20090111081345,1,46,18,2,0,0,0
20090111081345,2,6,22,2,0,0,0
20090111081345,3,39,29,1,0,0,0
20090111081350,1,60,18,1,0,0,0
20090111081350,2,59,20,2,0,0,0
20090111081361,1,36,18,1,0,0,0
20090111081361,2,38,20,2,0,0,0
20090111081361,3,14,22,2,0,0,0
20090111081361,4,16,40,2,0,0,0
20090111081372,1,58,19,1,0,0,0
20090111081372,2,50,21,2,0,0,0
20090111081375,1,39,18,1,0,0,0
20090111081375,2,36,20,2,0,0,0
20090111081375,3,9,22,2,0,0,0
20090111081405,1,47,18,2,0,0,0
20090111081405,2,25,22,1,0,0,0
20090111081405,3,14,22,1,0,0,0
20090111081405,4,51,28,2,0,0,0
20090111081406,1,80,19,2,0,0,0
20090111081411,1,34,18,1,0,0,0
20090111081411,2,55,24,2,0,0,0
20090111081423,1,23,18,1,0,0,0
20090111081423,2,51,24,1,0,0,0
20090111081423,3,43,24,2,0,0,0
20090111081423,4,18,25,1,0,0,0
20090111081423,5,13,25,2,0,0,0
20090111081423,6,18,25,2,0,0,0
20090111081431,1,48,18,2,0,0,0
20090111081431,2,51,21,1,0,0,0
20090111081431,3,76,26,1,0,0,0
20090111081432,1,54,18,2,0,0,0
20090111081432,2,56,20,1,0,0,0
20090111081440,1,68,18,1,0,0,0
20090111081440,2,66,20,2,0,0,0
20090111081451,1,38,18,2,0,0,0
20090111081451,2,71,24,1,0,0,0
20090111081451,3,72,24,2,0,0,0
20090111081451,4,20,22,2,0,0,0
20090111081451,5,14,22,1,0,0,0
20090111081451,6,39,20,1,0,0,0
20090111081455,1,71,18,1,0,0,0
20090111081455,2,66,21,2,0,0,0
20090111081455,3,24,30,2,0,0,0
20090111081455,4,16,30,1,0,0,0
20090111081462,1,16,18,1,0,0,0
20090111081462,2,48,24,2,0,0,0
20090111081462,3,51,24,1,0,0,0
20090111081468,1,47,19,2,0,0,0
20090111081472,1,19,18,1,0,0,0
20090111081472,2,43,24,2,0,0,0
20090111081492,1,65,19,1,0,0,0
20090111081507,1,77,19,2,0,0,0
20090111081513,1,42,19,2,0,0,0
20090111081535,1,53,18,2,0,0,0
20090111081535,2,49,20,1,0,0,0
20090111081535,3,13,22,1,0,0,0
20090111081535,4,11,22,2,0,0,0
20090111081538,1,29,18,2,0,0,0
20090111081538,2,28,30,2,0,0,0
20090111081539,1,43,18,2,0,0,0
20090111081539,2,55,21,1,0,0,0
20090111081539,4,13,30,2,0,0,0
20090111081561,1,26,18,1,0,0,0
20090111081561,2,25,20,2,0,0,0
20090111081561,3,7,22,2,0,0,0
20090111081561,4,5,22,2,0,0,0
20090111081561,5,3,22,1,0,0,0
20090111081561,6,16,30,2,0,0,0
20090111081561,7,46,24,1,0,0,0
20090111081561,8,45,24,2,0,0,0
20090111081561,9,10,25,1,0,0,0
20090111081588,1,58,18,1,0,0,0
