TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20050101051323,3,16,22,2,0,0,0
20050101051323,4,14,22,1,0,0,0
20050101051323,5,0,23,2,0,0,0
20050101051342,1,77,19,2,0,0,0
20050101051352,1,40,18,2,0,0,0
20050101051352,2,45,20,1,0,0,0
20050101051352,3,8,22,1,0,0,0
20050101051352,4,5,22,1,0,0,0
20050101051364,1,56,18,1,0,0,0
20050101051364,2,55,20,2,0,0,0
20050101051368,1,28,18,1,0,0,0
20050101051368,2,28,20,2,0,0,0
20050101051368,3,6,22,2,0,0,0
20050101051368,4,3,22,1,0,0,0
20050101051368,5,1,22,2,0,0,0
20050101051379,1,19,18,1,0,0,0
20050101051379,2,39,24,2,0,0,0
20050101051379,3,43,24,1,0,0,0
20050101051379,4,7,25,1,0,0,0
20050101051423,1,73,18,2,0,0,0
20050101051423,2,80,20,1,0,0,0
20050101051425,1,80,19,1,0,0,0
20050101051428,1,78,18,1,0,0,0
20050101051428,2,76,20,2,0,0,0
20050101051437,1,29,19,1,0,0,0
20050101051450,1,64,18,2,0,0,0
20050101051450,2,42,22,2,0,0,0
20050101051450,3,45,26,1,0,0,0
20050101051450,4,14,23,1,0,0,0
20050101051450,5,13,23,2,0,0,0
20050101051482,1,74,19,2,0,0,0
20050101051482,2,53,22,2,0,0,0
20050101051489,1,46,18,2,0,0,0
20050101051489,2,47,20,1,0,0,0
20050101051489,3,19,22,2,0,0,0
20050101051489,4,14,22,2,0,0,0
20050101051507,1,57,18,2,0,0,0
20050101051507,2,53,20,1,0,0,0
20050101051508,1,85,19,2,60,0,0
20050101051521,1,40,18,2,0,0,0
20050101051521,2,40,20,1,0,0,0
20050101051521,3,2,22,1,0,0,0
20050101051521,4,0,22,2,0,0,0
20050101051522,1,55,18,2,0,0,0
20050101051522,2,55,20,1,0,0,0
20050101051526,1,60,19,2,0,0,0
20050101051527,1,49,19,1,0,0,0
20050101051533,1,85,19,2,60,0,0
20050101051559,1,43,18,2,0,0,0
20050101051559,2,46,20,1,0,0,0
20050101051559,3,21,22,2,0,0,0
20050101051559,4,13,22,1,0,0,0
20050101051560,1,43,19,2,0,0,0
20050101051560,2,15,40,1,0,0,0
20050101051560,3,11,40,1,0,0,0
20050101051565,1,59,19,2,0,0,0
20050101051580,1,47,18,1,0,0,0
20050101051580,2,45,20,2,0,0,0
20050101051580,3,12,22,2,0,0,0
20050101051606,1,41,18,1,0,0,0
20050101051606,2,41,20,2,0,0,0
20050101051606,3,16,22,1,0,0,0
20050101051606,5,13,40,1,0,0,0
20050101051606,6,17,40,1,0,0,0
20050101051614,1,33,18,2,0,0,0
20050101051614,2,36,20,1,0,0,0
20050101051614,3,8,22,1,0,0,0
20050101051614,4,7,22,1,0,0,0
20050101051614,5,4,22,1,0,0,0
20050101051614,6,3,22,2,0,0,0
20050101051615,1,63,18,1,0,0,0
20050101051615,2,69,20,2,0,0,0
20050101051618,1,64,19,2,0,0,0
20050101051628,1,51,18,2,0,0,0
20050101051628,2,75,20,1,0,0,0
20050101051629,1,30,18,2,0,0,0
20050101051629,2,36,20,1,0,0,0
20050101051629,3,16,40,2,42,0,12
20050101051629,4,17,40,1,42,0,12
20050101051636,1,41,18,2,0,0,0
20050101051636,2,60,20,1,0,0,0
20050101051636,3,10,22,1,0,0,0
20050101051636,4,7,22,2,0,0,0
20050101051636,6,71,24,2,0,0,0
20050101051643,1,34,18,1,0,0,0
20050101051643,2,37,20,2,0,0,0
20050101051643,3,5,22,1,0,0,0
20050101051643,4,3,22,1,0,0,0
20050101051658,1,30,18,1,0,0,0
20050101051658,2,28,20,2,0,0,0
20050101051668,1,44,18,2,0,0,0
20050101051668,2,51,20,1,0,0,0
20050101051668,3,12,22,1,0,0,0
20050101051673,1,25,18,2,0,0,0
20050101051673,2,26,20,1,0,0,0
20050101051673,3,7,22,1,0,0,0
20050101051673,4,3,22,2,0,0,0
20050101051673,5,3,22,2,0,0,0
20050101051685,1,53,18,2,0,0,0
20050101051685,2,30,22,1,0,0,0
20050101051685,3,15,22,2,0,0,0
20050101051692,1,31,19,1,0,0,0
20050101051692,2,28,28,1,0,0,0
20050101051692,3,31,28,1,0,0,0
20050101051705,1,62,19,1,0,0,0
20050101051714,1,57,19,1,0,0,0
20050101051723,1,66,18,2,0,0,0
20050101051723,2,72,20,1,0,0,0
20050101051725,1,44,18,2,0,0,0
20050101051725,2,48,20,1,0,0,0
20050101051725,3,10,22,1,0,0,0
20050101051725,4,14,22,1,0,0,0
20050101051739,1,18,18,2,0,0,0
20050101051739,2,38,29,1,0,0,0
20050101051747,1,50,18,1,0,0,0
20050101051747,2,45,20,2,0,0,0
20050101051747,3,19,22,1,0,0,0
20050101051770,1,41,18,1,0,0,0
