TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20190101190022,1,85,19,2,60,0,0
20190101190031,1,25,18,2,0,0,0
20190101190031,2,3,22,1,0,0,0
20190101190031,3,27,21,1,0,0,0
20190101190031,4,50,30,2,0,0,0
20190101190057,1,20,18,2,0,0,0
20190101190057,2,36,24,2,0,0,0
20190101190107,1,61,18,2,0,0,0
20190101190107,2,60,20,1,0,0,0
20190101190555,1,34,18,1,0,0,0
20190101190555,2,38,20,2,0,0,0
20190101190555,3,2,22,2,0,0,0
20190101190565,1,53,19,2,0,0,0
20190101190565,2,49,21,1,0,0,0
20190101190568,1,26,19,2,0,0,0
20190101190568,2,23,20,1,0,0,0
20190101190568,3,7,22,2,0,0,0
20190101190568,4,6,22,1,0,0,0
20190101190568,5,3,22,1,0,0,0
20190101190568,6,9,40,1,0,0,0
20190101190587,1,45,18,1,0,0,0
20190101190587,2,36,20,2,0,0,0
20190101190587,3,15,22,2,0,0,0
20190101190587,4,13,22,2,0,0,0
20190101190587,5,9,22,1,0,0,0
20190101190587,6,4,22,2,0,0,0
20190101190607,1,85,19,1,60,0,0
20190101190654,1,74,18,1,0,0,0
20190101190654,2,72,20,2,0,0,0
20190101190677,1,85,19,2,60,0,0
20190101190703,1,36,19,1,0,0,0
20190101190725,1,67,19,2,0,0,0
20190101190725,2,74,30,1,0,0,0
20190101190755,1,40,18,1,0,0,0
20190101190755,2,36,20,2,0,0,0
20190101190755,3,12,22,2,0,0,0
20190101190755,4,10,22,2,0,0,0
20190101190755,5,9,22,2,0,0,0
20190101190755,6,6,22,1,0,0,0
20190101190755,7,4,22,1,0,0,0
20190101190757,1,53,18,1,0,0,0
20190101190757,2,55,20,2,0,0,0
20190101190760,1,77,18,2,0,0,0
20190101190760,2,77,20,1,0,0,0
20190101190778,1,40,19,1,0,0,0
20190101190778,2,9,22,1,0,0,0
20190101190790,1,52,18,1,0,0,0
20190101190790,2,51,20,2,0,0,0
20190101190802,1,52,18,1,0,0,0
20190101190802,2,47,20,2,0,0,0
20190101190802,3,6,22,2,0,0,0
20190101190817,1,37,18,2,0,0,0
20190101190817,2,38,20,1,0,0,0
20190101190817,3,9,22,2,0,0,0
20190101190817,4,3,22,1,0,0,0
20190101190827,1,74,18,1,0,0,0
20190101190827,2,69,20,2,0,0,0
20190101190838,1,18,18,1,0,0,0
20190101190838,2,57,24,2,0,0,0
20190101190838,3,15,25,1,0,0,0
20190101190838,4,55,24,2,0,0,0
20190101190855,1,76,19,1,0,0,0
20190101190877,1,67,18,2,0,0,0
20190101190877,2,71,20,1,0,0,0
20190101190877,3,85,24,2,60,0,0
20190101190912,1,68,18,1,0,0,0
20190101190912,2,67,20,2,0,0,0
20190101190950,1,18,18,1,0,0,0
20190101190950,2,53,24,2,0,0,0
