TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20140101140967,1,66,19,2,0,0,0
20140101140973,1,62,18,1,0,0,0
20140101140973,2,52,20,2,0,0,0
20140101140973,3,27,22,1,0,0,0
20140101140973,4,22,22,2,0,0,0
20140101140990,1,61,18,1,0,0,0
20140101140990,2,65,25,1,0,0,0
20140101140995,1,47,18,1,0,0,0
20140101140995,2,38,20,2,0,0,0
20140101141014,1,16,18,2,0,0,0
20140101141014,2,45,24,1,0,0,0
20140101141014,3,43,24,2,0,0,0
20140101141014,4,18,25,1,0,0,0
20140101141014,5,13,25,2,0,0,0
20140101141056,1,74,19,2,0,0,0
20140101141081,1,70,19,1,0,0,0
20140101141134,1,64,18,1,0,0,0
20140101141134,2,63,20,2,0,0,0
20140101141177,1,69,19,1,0,0,0
20140101141179,1,56,18,2,0,0,0
20140101141179,2,80,24,1,0,0,0
20140101141180,1,28,19,2,0,0,0
20140101141214,1,55,19,2,0,0,0
20140101141232,1,66,19,2,0,0,0
20140101141282,1,72,19,2,0,0,0
20140101141288,1,54,19,1,0,0,0
20140101141288,2,14,40,1,0,0,0
20140101141288,3,12,40,1,0,0,0
20140101141321,1,66,18,1,0,0,0
20140101141321,2,64,20,2,0,0,0
20140101141331,1,80,19,1,0,0,0
20140101141365,1,66,18,1,0,0,0
20140101141365,2,64,20,2,0,0,0
20140101141379,1,36,18,1,0,0,0
20140101141379,2,13,22,2,0,0,0
20140101141379,3,10,22,1,0,0,0
20140101141379,4,5,22,2,0,0,0
20140101141381,1,47,18,2,0,0,0
20140101141381,2,62,20,1,0,0,0
20140101141381,3,16,22,2,0,0,0
20140101141386,1,63,19,2,0,0,0
20140101141409,1,18,18,2,0,0,0
20140101141409,2,49,24,2,0,0,0
20140101141409,3,44,24,1,0,0,0
20140101141409,4,11,25,1,0,0,0
20140101141418,1,61,18,2,0,0,0
20140101141418,2,64,20,1,0,0,0
20140101141430,1,79,18,1,0,0,0
20140101141430,2,80,20,2,0,0,0
20140101141449,1,19,18,2,0,0,0
20140101141449,2,59,24,1,0,0,0
20140101141449,3,48,24,2,0,0,0
20140101141449,4,23,25,2,0,0,0
20140101141449,5,21,25,2,0,0,0
20140101141449,6,21,25,2,0,0,0
20140101141488,1,38,19,2,0,0,0
20140101141502,1,75,18,1,0,0,0
20140101141502,2,75,20,2,0,0,0
20140101141515,1,54,19,2,0,0,0
20140101141556,1,49,19,1,0,0,0
20140101141584,1,51,18,2,0,0,0
20140101141584,2,54,20,1,0,0,0
20140101141584,3,16,22,2,0,0,0
20140101141584,4,12,22,2,0,0,0
20140101141589,1,80,18,2,0,0,0
20140101141589,2,80,20,1,0,0,0
20140101141629,1,52,18,2,0,0,0
20140101141629,2,50,20,1,0,0,0
20140101141646,1,33,18,2,0,0,0
20140101141646,2,36,20,1,0,0,0
20140101141646,3,3,22,1,0,0,0
20140101141646,4,1,22,2,0,0,0
20140101141661,1,33,19,1,0,0,0
20140101141661,2,28,21,2,0,0,0
20140101141672,1,24,18,2,0,0,0
20140101141672,2,26,20,1,0,0,0
20140101141687,1,48,18,1,0,0,0
20140101141687,2,46,20,2,0,0,0
20140101141690,1,16,18,1,0,0,0
20140101141690,2,47,24,1,0,0,0
20140101141690,3,42,24,2,0,0,0
20140101141690,4,21,25,2,0,0,0
20140101141690,5,15,25,1,0,0,0
20140101141690,6,74,26,1,0,0,0
20140101141724,1,60,19,2,0,0,0
20140101141777,1,72,18,2,0,0,0
20140101141777,2,71,25,1,0,0,0
20140101141795,1,49,18,2,0,0,0
20140101141795,2,17,22,2,0,0,0
20140101141796,1,38,18,1,0,0,0
20140101141796,2,37,20,2,0,0,0
20140101141796,3,4,22,1,0,0,0
20140101141817,1,69,18,1,0,0,0
20140101141817,2,70,20,2,0,0,0
20140101141837,1,26,19,1,0,0,0
20140101141837,2,24,28,1,0,0,0
20140101141841,1,70,19,2,0,0,0
20140101141860,1,41,18,1,0,0,0
20140101141860,2,17,22,1,0,0,0
20140101141860,3,40,30,2,0,0,0
20140101141863,1,44,18,2,0,0,0
20140101141863,2,9,22,2,0,0,0
20140101141863,3,4,22,2,0,0,0
20140101141897,1,63,18,2,0,0,0
20140101141897,2,61,20,1,0,0,0
20140101141928,1,47,18,1,0,0,0
20140101141928,2,38,20,2,0,0,0
20140101141928,3,13,22,2,0,0,0
20140101142008,1,71,19,2,0,0,0
20140101142020,1,32,18,2,0,0,0
20140101142020,2,8,22,1,0,0,0
20140101142022,1,51,18,2,0,0,0
20140101142022,2,18,22,2,0,0,0
20140101142022,3,14,22,1,0,0,0
20140101142036,1,18,18,2,0,0,0
20140101142036,2,51,24,1,0,0,0
20140101142036,3,41,24,2,0,0,0
20140101142036,4,19,25,2,0,0,0
20140101142036,5,16,25,1,0,0,0
20140101142043,1,41,18,2,0,0,0
20140101142043,2,42,20,1,0,0,0
20140101142048,1,40,18,2,0,0,0
20140101142048,2,41,20,1,0,0,0
20140101142048,3,11,22,1,0,0,0
20140101142048,4,8,22,1,0,0,0
20140101142071,1,20,18,2,0,0,0
20140101142071,2,20,20,1,0,0,0
20140101142108,1,78,19,2,0,0,0
20140101142132,1,40,18,2,0,0,0
20140101142132,2,47,20,1,0,0,0
20140101142132,3,9,22,2,0,0,0
20140101142132,4,6,22,2,0,0,0
20140101142146,1,46,18,2,0,0,0
20140101142146,2,49,20,1,0,0,0
20140101142146,3,21,22,2,0,0,0
20140101142155,1,62,18,1,0,0,0
20140101142155,2,63,20,2,0,0,0
20140101142168,1,53,19,1,0,0,0
20140101142188,1,79,18,1,0,0,0
20140101142188,2,74,20,2,0,0,0
20140101142193,1,67,18,1,0,0,0
20140101142193,2,64,20,2,0,0,0
20140101142205,1,62,18,2,0,0,0
20140101142205,2,67,20,1,0,0,0
20140101142228,1,50,18,2,0,0,0
20140101142228,2,53,20,1,0,0,0
20140101142228,3,28,22,2,0,0,0
20140101142228,4,23,22,2,0,0,0
20140101142228,5,3,23,1,0,0,0
20140101142230,1,47,18,2,0,0,0
20140101142230,2,14,22,1,0,0,0
20140101142236,1,18,18,2,0,0,0
20140101142236,2,48,24,1,0,0,0
20140101142236,3,50,24,2,0,0,0
20140101142236,4,15,25,2,0,0,0
20140101142253,1,48,18,2,0,0,0
20140101142253,2,65,20,1,0,0,0
20140101142253,3,20,22,1,0,0,0
20140101142257,1,85,19,2,60,0,0
20140101142265,1,36,18,2,0,0,0
20140101142265,2,36,20,1,0,0,0
20140101142265,3,15,22,2,0,0,0
20140101142265,4,13,22,1,0,0,0
20140101142265,5,4,22,2,0,0,0
20140101142278,1,64,18,1,0,0,0
20140101142278,2,80,24,2,0,0,0
20140101142301,1,42,19,1,0,0,0
20140101142319,1,65,19,2,0,0,0
20140101142325,1,80,19,2,0,0,0
20140101142328,1,56,18,2,0,0,0
20140101142328,2,85,24,1,60,0,0
20140101142328,3,80,24,2,0,0,0
20140101142357,1,34,18,1,0,0,0
20140101142357,2,33,20,2,0,0,0
20140101142357,3,4,22,1,0,0,0
20140101142357,4,2,22,2,0,0,0
20140101142357,5,10,22,1,0,0,0
20140101142363,1,57,19,2,0,0,0
20140101142378,1,34,18,1,0,0,0
20140101142378,2,27,20,2,0,0,0
20140101142378,3,4,22,2,0,0,0
20140101142378,4,2,22,1,0,0,0
20140101142406,1,35,18,2,0,0,0
20140101142406,2,18,22,1,0,0,0
20140101142406,3,3,22,1,0,0,0
20140101142416,1,59,18,2,0,0,0
20140101142416,2,57,20,1,0,0,0
20140101142417,1,31,18,2,0,0,0
20140101142417,2,31,20,1,0,0,0
20140101142417,3,3,22,1,0,0,0
20140101142417,4,2,22,1,0,0,0
20140101142417,5,0,22,1,0,0,0
20140101142433,1,52,18,2,0,0,0
20140101142433,2,58,20,1,0,0,0
20140101142452,1,52,19,2,0,0,0
20140110130935,1,80,18,2,60,0,0
20140110130935,2,71,20,1,0,0,0
20140110131118,1,44,18,2,0,0,0
20140110131118,2,39,20,1,0,0,0
20140110131118,3,16,22,2,0,0,0
20140110131118,4,8,22,1,0,0,0
20140110131176,1,51,18,2,0,0,0
20140110131176,2,14,22,1,0,0,0
20140110131176,3,72,24,2,0,0,0
20140110131331,1,39,18,2,0,0,0
20140110131331,2,37,20,1,0,0,0
20140110131331,3,10,22,2,0,0,0
20140110131331,4,9,22,1,0,0,0
20140110131331,5,6,22,1,0,0,0
20140110131331,6,4,22,2,0,0,0
20140110131331,7,72,26,2,0,0,0
20140110131395,1,61,18,1,0,0,0
20140110131395,2,57,20,2,0,0,0
20140110131395,3,14,22,1,0,0,0
20140110131421,1,60,19,1,0,0,0
20140110131656,1,71,19,1,0,0,0
20140110131797,1,16,18,2,0,0,0
20140110131797,2,67,24,1,0,0,0
20140110131797,3,51,24,2,0,0,0
20140110131797,4,22,25,1,0,0,0
20140110131853,1,45,18,1,0,0,0
20140110131853,2,14,22,2,0,0,0
20140110131853,3,11,22,2,0,0,0
20140110131853,4,5,22,2,0,0,0
20140110131853,5,34,21,2,0,0,0
20140110131940,1,36,18,1,0,0,0
20140110131940,2,35,20,2,0,0,0
20140110131940,3,10,22,2,0,0,0
20140110131940,4,8,22,1,0,0,0
20140110131940,5,6,22,1,0,0,0
20140110131940,9,0,27,1,0,0,0
20140110131947,1,37,19,2,0,0,0
20140110131947,2,37,20,1,0,0,0
20140110131947,3,10,22,2,0,0,0
20140110131947,4,9,22,2,0,0,0
20140110131947,5,3,22,2,0,0,0
20140110131947,6,0,22,1,0,0,0
20140110131979,1,62,18,2,0,0,0
20140110131979,2,61,20,1,0,0,0
20140110132111,1,54,18,1,0,0,0
20140110132111,2,49,20,2,0,0,0
20140110132111,3,9,22,2,0,0,0
20140110132111,4,5,22,2,0,0,0
20140110132335,1,57,19,2,0,0,0
20140111130038,1,44,18,2,0,0,0
20140111130133,1,62,18,2,0,0,0
20140111130133,2,35,22,1,0,0,0
20140111130136,1,58,18,1,0,0,0
20140111130136,2,54,20,2,0,0,0
20140111130136,3,9,23,1,0,0,0
20140111130147,1,55,18,2,0,0,0
20140111130147,2,53,20,1,0,0,0
20140111130153,1,80,19,2,0,0,0
20140111130154,1,75,18,2,0,0,0
20140111130154,2,78,20,1,0,0,0
20140111130176,1,36,18,1,0,0,0
20140111130176,2,7,22,1,0,0,0
20140111130176,3,36,21,2,0,0,0
20140111130176,4,17,40,1,0,0,0
20140111130501,1,58,18,1,0,0,0
20140111130501,2,32,22,2,0,0,0
20140111130501,3,56,22,2,0,0,0
20140111130501,4,27,22,1,0,0,0
20140111130502,1,36,18,1,0,0,0
20140111130502,2,32,20,2,0,0,0
20140111130502,3,3,22,1,0,0,0
20140111130502,4,0,22,1,0,0,0
20140111130503,1,46,18,2,0,0,0
20140111130503,2,45,28,1,0,0,0
20140111130505,1,35,18,1,0,0,0
20140111130505,2,33,21,2,0,0,0
20140111130505,3,6,22,1,0,0,0
20140111130505,4,0,22,1,0,0,0
20140111130505,5,32,30,2,0,0,0
20140111130508,1,31,18,1,0,0,0
20140111130508,2,56,24,1,0,0,0
20140111130508,3,55,24,2,0,0,0
20140111130521,1,25,18,2,0,0,0
20140111130521,2,27,20,1,0,0,0
20140111130521,3,5,22,1,0,0,0
20140111130541,1,50,18,1,0,0,0
20140111130541,2,49,20,2,0,0,0
20140111130541,3,32,22,1,0,0,0
20140111130560,1,60,18,1,0,0,0
20140111130560,2,54,20,2,0,0,0
20140111130560,3,24,22,2,0,0,0
20140111130560,4,85,26,2,60,0,0
20140111130560,5,62,25,1,0,0,0
20140111130560,6,53,26,2,0,0,0
20140111130560,7,24,28,1,0,0,0
20140111130562,1,62,18,2,0,0,0
20140111130562,2,63,20,1,0,0,0
20140111130564,1,25,18,1,0,0,0
20140111130564,2,25,20,2,0,0,0
20140111130568,1,37,18,2,0,0,0
20140111130568,2,42,20,1,0,0,0
20140111130568,3,12,22,1,0,0,0
20140111130568,4,10,22,2,0,0,0
20140111130584,1,29,18,1,0,0,0
20140111130584,2,37,25,2,0,0,0
20140111130584,3,35,30,1,0,0,0
20140111130584,4,9,26,1,0,0,0
20140111130584,5,13,26,1,0,0,0
20140111130585,1,15,18,1,0,0,0
20140111130585,2,77,26,1,0,0,0
20140111130585,3,73,26,2,0,0,0
20140111130585,4,49,24,2,0,0,0
20140111130585,5,17,25,1,0,0,0
20140111130588,1,65,19,2,0,0,0
20140111130596,1,47,18,2,0,0,0
20140111130596,2,15,22,1,0,0,0
20140111130596,3,13,22,1,0,0,0
20140111130596,4,11,22,2,0,0,0
20140111130605,1,49,18,2,0,0,0
20140111130605,2,48,20,1,0,0,0
20140111130605,3,16,22,1,0,0,0
20140111130605,4,16,22,1,0,0,0
20140111130618,1,28,18,1,0,0,0
20140111130618,2,25,20,2,0,0,0
20140111130618,3,0,22,2,0,0,0
20140111130624,1,50,18,2,0,0,0
20140111130624,2,53,20,1,0,0,0
20140111130650,1,48,18,1,0,0,0
20140111130650,2,43,20,2,0,0,0
20140111130650,3,16,22,1,0,0,0
20140111130659,1,57,18,1,0,0,0
20140111130659,2,39,30,2,0,0,0
20140111130669,1,66,18,1,0,0,0
20140111130669,2,60,20,2,0,0,0
20140111130699,1,16,18,2,0,0,0
20140111130699,2,58,26,2,0,0,0
20140111130699,3,13,25,1,0,0,0
20140111130699,4,11,25,2,0,0,0
20140111130720,1,58,18,1,0,0,0
20140111130720,2,53,20,2,0,0,0
20140111130721,1,34,18,1,0,0,0
20140111130721,2,13,22,2,0,0,0
20140111130721,3,12,22,1,0,0,0
20140111130721,4,30,21,2,0,0,0
20140111130721,5,11,28,2,0,0,0
20140111130730,1,65,18,1,0,0,0
20140111130730,2,62,20,2,0,0,0
20140111130758,1,42,18,1,0,0,0
20140111130758,2,17,22,1,0,0,0
20140111130793,1,46,18,2,0,0,0
20140111130793,2,51,20,1,0,0,0
20140111130793,3,21,22,1,0,0,0
20140111130793,4,13,22,1,0,0,0
20140111130794,1,34,18,2,0,0,0
20140111130794,2,34,20,1,0,0,0
20140111130794,3,3,22,2,0,0,0
20140111130794,4,1,22,2,0,0,0
20140111130843,1,44,18,1,0,0,0
20140111130843,2,40,20,2,0,0,0
20140111130843,3,16,22,1,23,0,0
20140111130843,4,14,22,2,23,0,0
20140111130843,5,11,22,2,23,0,0
20140111130847,1,61,18,1,0,0,0
20140111130847,2,56,21,2,0,0,0
20140111130850,1,67,19,2,0,0,0
20140111130854,1,44,18,2,0,0,0
20140111130854,3,19,22,2,0,0,0
20140111130854,4,12,22,1,0,0,0
20140111130854,5,10,22,2,0,0,0
20140111130854,6,6,22,2,0,0,0
20140111130858,1,65,18,2,0,0,0
20140111130858,2,11,23,1,0,0,0
20140111130859,1,67,18,2,0,0,0
20140111130859,2,79,20,1,0,0,0
20140111130859,3,26,22,2,0,0,0
20140111130862,1,26,19,1,0,0,0
20140111130868,1,58,18,1,0,0,0
20140111130868,2,53,20,2,0,0,0
20140111130868,3,18,22,2,0,0,0
20140111130868,4,12,22,1,0,0,0
20140111130902,1,50,19,2,0,0,0
20140111130921,1,28,18,2,0,0,0
20140111130921,2,7,22,1,0,0,0
20140111130921,3,1,22,2,0,0,0
20140111130922,1,49,18,2,0,0,0
20140111130922,2,44,21,1,0,0,0
20140111130922,3,18,22,2,0,0,0
20140111130927,1,73,19,2,0,0,0
20140111130929,1,73,18,2,0,0,0
20140111130929,2,73,20,1,0,0,0
20140111130952,1,54,18,1,0,0,0
20140111130952,2,46,28,1,0,0,0
20140111130952,3,56,28,2,0,0,0
20140111130952,4,28,28,1,0,0,0
20140111130952,5,26,28,2,0,0,0
20140111130952,6,8,28,2,0,0,0
20140111130981,1,37,18,2,0,0,0
20140111130981,2,49,20,1,0,0,0
20140111130981,3,14,22,2,0,0,0
20140111130984,1,16,18,2,0,0,0
20140111130984,2,37,24,2,0,0,0
20140111130984,3,10,25,2,0,0,0
20140111130986,1,30,18,1,0,0,0
20140111130986,2,30,20,2,0,0,0
20140111130986,3,9,22,1,0,0,0
20140111130991,1,38,18,2,0,0,0
20140111130991,2,39,20,1,0,0,0
20140111130997,1,72,18,2,0,0,0
20140111130997,2,75,20,1,0,0,0
20140111130998,1,17,18,1,0,0,0
20140111130998,2,45,24,2,0,0,0
20140111130998,3,42,24,1,0,0,0
20140111130998,6,13,25,1,0,0,0
20140111131007,1,85,18,2,60,0,0
20140111131007,2,53,22,2,0,0,0
20140111131015,1,18,18,2,0,0,0
20140111131015,2,48,24,2,0,0,0
20140111131015,3,50,24,1,0,0,0
20140111131015,4,20,25,1,0,0,0
20140111131015,5,13,25,1,0,0,0
20140111131019,1,57,19,2,0,0,0
20140111131031,1,24,18,1,0,0,0
20140111131031,2,26,20,2,0,0,0
20140111131031,3,1,22,2,0,0,0
20140111131031,4,1,22,2,0,0,0
20140111131042,1,60,19,1,0,0,0
20140111131042,2,12,40,1,0,0,0
20140111131046,1,66,18,2,0,0,0
20140111131046,2,68,20,1,0,0,0
20140111131054,1,28,19,1,0,0,0
20140111131054,2,22,21,2,0,0,0
20140111131054,3,6,40,2,0,0,0
20140111131069,1,33,18,2,0,0,0
20140111131069,2,40,20,1,0,0,0
20140111131069,3,9,22,2,0,0,0
20140111131069,4,7,22,1,0,0,0
20140111131069,5,5,22,1,0,0,0
20140111131078,1,58,18,2,0,0,0
20140111131078,2,56,21,1,0,0,0
20140111131092,1,30,18,1,0,0,0
20140111131092,2,68,24,1,0,0,0
20140111131092,3,66,24,2,0,0,0
20140111131092,4,29,25,2,0,0,0
20140111131098,1,52,18,1,0,0,0
20140111131098,2,45,20,2,0,0,0
20140111131098,3,22,22,2,0,0,0
20140111131116,1,27,18,1,0,0,0
20140111131116,2,26,21,2,0,0,0
20140111131116,3,4,22,1,0,0,0
20140111131120,1,25,18,1,0,0,0
20140111131120,2,25,20,2,0,0,0
20140111131123,1,17,18,2,0,0,0
20140111131123,2,59,24,1,0,0,0
20140111131123,3,58,24,2,0,0,0
20140111131123,4,23,25,2,0,0,0
20140111131123,5,22,25,1,0,0,0
20140111131131,1,68,19,2,0,0,0
20140111131140,1,78,19,2,0,0,0
20140111131147,1,55,18,2,0,0,0
20140111131147,2,49,25,1,0,0,0
20140111131166,1,22,18,1,0,0,0
20140111131166,2,55,24,1,0,0,0
20140111131166,3,50,24,2,0,0,0
20140111131166,4,4,22,1,0,0,0
20140111131167,1,77,19,2,0,0,0
20140111131177,1,26,18,1,0,0,0
20140111131177,2,31,20,2,0,0,0
20140111131177,3,5,22,2,0,0,0
20140111131177,4,4,22,2,0,0,0
20140111131177,5,1,22,1,0,0,0
20140111131184,1,69,19,2,0,0,0
20140111131205,1,48,19,1,0,0,0
20140111131205,2,5,22,1,0,0,0
20140111131221,1,35,19,2,0,0,0
20140111131231,1,58,18,1,0,0,0
20140111131231,2,55,20,2,0,0,0
20140111131238,1,39,18,2,0,0,0
20140111131238,2,39,20,1,0,0,0
20140111131238,3,17,22,1,0,0,0
20140111131238,5,12,22,2,0,0,0
20140111131259,1,32,18,1,0,0,0
20140111131259,2,20,20,2,0,0,0
20140111131259,3,5,22,1,0,0,0
20140111131259,4,1,22,1,0,0,0
20140111131264,1,44,18,2,0,0,0
20140111131264,2,44,20,1,0,0,0
20140111131264,3,15,22,1,0,0,0
20140111131264,4,12,22,2,0,0,0
20140111131264,5,9,22,2,0,0,0
20140111131281,1,36,18,2,0,0,0
20140111131281,2,12,22,1,0,0,0
20140111131281,3,8,22,1,0,0,0
20140111131281,4,33,20,1,0,0,0
20140111131286,1,19,18,1,0,0,0
20140111131286,2,43,24,2,0,0,0
20140111131286,3,47,24,1,0,0,0
20140111131286,4,13,25,2,0,0,0
20140111131290,1,76,18,1,0,0,0
20140111131290,2,77,20,2,0,0,0
20140111131306,1,27,18,2,0,0,0
20140111131306,2,35,20,1,0,0,0
20140111131306,3,3,22,1,0,0,0
20140111131306,4,1,22,1,0,0,0
20140111131306,5,61,24,2,0,0,0
20140111131306,6,63,24,1,0,0,0
20140111131318,1,68,18,1,0,0,0
20140111131318,2,71,20,2,0,0,0
20140111131328,1,52,18,2,0,0,0
20140111131328,2,14,22,1,0,0,0
20140111131349,1,17,18,2,0,0,0
20140111131349,2,51,24,2,0,0,0
20140111131349,3,52,24,1,0,0,0
20140111131349,4,31,25,2,0,0,0
20140111131349,5,11,25,1,0,0,0
20140111131365,1,35,18,1,0,0,0
20140111131365,2,30,20,2,0,0,0
20140111131365,3,5,22,1,0,0,0
20140111131365,4,2,22,1,0,0,0
20140111131383,1,69,19,2,0,0,0
20140111131416,1,25,18,2,0,0,0
20140111131416,2,28,21,1,0,0,0
20140111131416,5,8,30,2,0,0,0
20140111131416,6,0,22,1,0,0,0
20140111131419,1,22,18,2,0,0,0
20140111131419,2,24,20,1,0,0,0
20140111131425,1,15,18,1,0,0,0
20140111131425,2,44,24,1,0,0,0
20140111131425,3,42,24,2,0,0,0
20140111131425,4,11,25,1,0,0,0
20140111131425,5,10,25,1,0,0,0
20140111131429,1,30,18,2,0,0,0
20140111131429,2,30,20,1,0,0,0
20140111131429,3,1,22,1,0,0,0
20140111131430,1,36,18,2,0,0,0
20140111131430,2,36,20,1,0,0,0
20140111131430,3,4,22,1,0,0,0
20140111131430,4,2,22,2,0,0,0
20140111131457,1,39,18,1,0,0,0
20140111131457,2,53,20,2,0,0,0
20140111131457,3,24,22,2,0,0,0
20140111131459,1,52,18,2,0,0,0
20140111131459,2,48,20,1,0,0,0
20140111131459,3,11,22,1,0,0,0
20140111131460,1,18,18,1,0,0,0
20140111131460,2,41,24,2,0,0,0
20140111131460,3,44,24,1,0,0,0
20140111131460,4,15,25,2,0,0,0
20140111131460,5,8,25,1,0,0,0
20140111131474,1,36,18,2,0,0,0
20140111131474,2,41,20,1,0,0,0
20140111131474,3,17,22,1,0,0,0
20140111131474,4,12,22,2,0,0,0
20140111131515,1,59,18,2,0,0,0
20140111131515,2,57,20,1,0,0,0
20140111131525,1,37,18,2,0,0,0
20140111131525,2,6,22,1,0,0,0
20140111131531,1,33,18,2,0,0,0
20140111131531,2,44,20,1,0,0,0
20140111131531,3,18,22,2,0,0,0
20140111131531,4,15,22,1,0,0,0
20140111131552,1,59,18,1,0,0,0
20140111131552,2,46,20,2,0,0,0
20140111131552,3,17,22,1,0,0,0
20140111131552,4,14,22,1,0,0,0
20140111131571,1,56,19,1,0,0,0
20140111131571,2,55,28,2,0,0,0
20140111131573,1,21,19,1,0,0,0
20140111131588,1,32,18,1,0,0,0
20140111131588,2,29,20,2,0,0,0
20140111131588,3,5,22,1,0,0,0
20140111131588,4,13,40,2,0,0,0
20140111131590,1,44,18,1,0,0,0
20140111131590,2,40,20,2,0,0,0
20140111131590,3,5,22,2,0,0,0
20140111131590,4,1,22,1,0,0,0
20140111131601,1,24,19,1,0,0,0
20140111131601,2,25,28,1,0,0,0
20140111131601,3,29,28,1,0,0,0
20140111131603,1,37,18,1,0,0,0
20140111131603,2,37,20,2,0,0,0
20140111131603,3,14,22,2,0,0,0
20140111131603,4,9,22,1,0,0,0
20140111131646,1,71,18,2,0,0,0
20140111131646,2,73,20,1,0,0,0
20140111131652,1,21,18,2,0,0,0
20140111131652,2,55,24,1,0,0,0
20140111131652,3,55,24,2,0,0,0
20140111131652,4,19,25,1,0,0,0
20140111131652,5,15,25,2,0,0,0
20140111131652,7,9,25,1,0,0,0
20140111131652,8,6,25,2,0,0,0
20140111131652,9,5,25,1,0,0,0
20140111131680,1,17,18,1,0,0,0
20140111131680,2,60,24,1,0,0,0
20140111131680,3,54,24,2,0,0,0
20140111131691,1,80,18,1,0,0,0
20140111131691,2,73,20,2,0,0,0
20140111131692,1,41,18,2,0,0,0
20140111131692,2,49,20,1,0,0,0
20140111131692,3,17,22,2,0,0,0
20140111131708,1,60,18,2,0,0,0
20140111131708,2,64,20,1,0,0,0
20140111131710,1,66,19,1,0,0,0
20140111131719,1,23,19,2,0,0,0
20140111131778,1,48,18,2,0,0,0
20140111131778,2,38,20,1,0,0,0
20140111131778,3,12,22,1,0,0,0
20140111131778,4,10,22,2,0,0,0
20140111131811,1,71,18,2,0,0,0
20140111131811,2,80,20,1,0,0,0
20140111131844,1,28,18,2,0,0,0
20140111131844,2,28,20,1,0,0,0
20140111131844,3,3,22,2,0,0,0
20140111131854,1,35,18,2,0,0,0
20140111131854,2,0,22,2,0,0,0
20140111131854,3,35,21,1,0,0,0
20140111131870,1,50,18,1,0,0,0
20140111131870,2,42,20,2,0,0,0
20140111131870,3,19,22,2,0,0,0
20140111131870,4,16,22,2,0,0,0
20140111131921,1,24,19,2,0,0,0
20140111131927,1,49,18,2,0,0,0
20140111131927,2,47,20,1,0,0,0
20140111131927,3,18,22,2,0,0,0
20140111131950,1,52,19,2,0,0,0
20140111131950,2,50,29,1,0,0,0
20140111131950,3,38,29,2,0,0,0
20140111131960,1,42,18,2,0,0,0
20140111131960,2,52,20,1,0,0,0
20140111131969,1,60,18,2,0,0,0
20140111131969,2,40,22,1,0,0,0
20140111132011,1,47,18,1,0,0,0
