TUCASEID,TULINENO,TURRP,TESEX,TERRP,TEAGE,TXSEX,TXRRP,TXAGE
20030112020923,1,18,2,18,75,0,0,0
20030112020923,2,20,1,20,79,0,0,0
20030112020926,1,18,2,18,33,0,0,0
20030112020926,2,20,1,20,33,0,0,0
20030112020926,3,22,2,22,10,0,0,0
20030112020926,4,22,2,22,5,0,0,0
20030112020926,5,22,1,22,0,0,0,0
20030112020930,1,18,2,18,16,0,0,0
20030112020930,2,24,2,24,43,0,0,0
20030112020930,4,25,2,25,14,0,0,0
20030112020931,1,19,2,19,19,0,0,0
20030112020934,1,18,2,18,50,0,0,0
20030112020934,2,20,1,20,63,0,0,0
20030112020934,3,22,1,22,9,0,0,0
20030112020935,1,18,2,18,39,0,0,0
20030112020935,2,20,1,20,41,0,0,0
20030112020935,3,22,1,22,2,0,0,0
20030112020935,4,22,2,22,0,0,0,0
20030112020936,1,18,2,18,38,0,0,0
20030112020936,2,20,1,20,41,0,0,0
20030112020936,3,22,2,22,4,0,0,0
20030112020936,4,22,1,22,1,0,0,0
20030112020938,1,18,1,18,47,0,0,0
20030112020938,2,20,2,20,43,0,0,0
20030112020938,3,22,2,22,14,0,0,0
20030112020938,4,22,1,22,9,0,0,0
20030112020938,5,22,2,22,6,0,0,0
20030112020938,6,22,1,22,0,0,0,0
20030112020940,1,18,1,18,45,0,0,0
20030112020940,2,20,2,20,47,0,0,0
20030112020940,3,22,2,22,20,0,0,0
20030112020940,4,22,1,22,15,0,0,0
20030112020942,1,18,1,18,67,0,0,0
20030112020942,2,20,2,20,58,0,0,0
20030112020942,3,22,1,22,19,0,0,0
20030112020942,4,23,2,23,16,0,0,0
20030112020944,1,18,1,18,44,0,0,0
20030112020944,2,22,2,22,11,0,0,0
20030112020948,1,19,2,19,37,0,0,0
20030112020954,1,18,2,18,27,0,0,0
20030112020954,2,22,2,22,7,0,0,0
20030112020954,3,24,1,24,48,0,0,0
20030112020954,4,24,2,24,47,0,0,0
20030112020954,5,25,1,25,26,0,0,0
20030112020955,1,18,2,18,34,0,0,0
20030112020955,2,20,1,20,37,0,0,0
20030112020955,3,22,2,22,15,0,0,0
20030112020955,4,22,1,22,10,0,0,0
20030112020955,5,22,1,22,10,0,0,0
20030112020955,6,22,2,22,0,0,0,0
20030112020955,7,26,1,26,34,0,0,0
20030112020955,8,26,2,26,24,0,0,0
20030112020955,9,26,1,26,1,0,0,0
20030112020958,1,18,2,18,27,0,0,0
20030112020958,2,20,1,20,28,0,0,0
20030112020958,3,22,2,22,2,0,0,0
20030112020959,1,18,2,18,55,0,0,0
20030112020959,2,20,1,20,57,0,0,0
20030112020959,3,22,2,22,31,0,0,0
20030112020964,1,19,1,19,33,0,0,0
20030112020966,1,18,2,18,25,0,0,0
20030112020966,2,20,1,20,27,0,0,0
20030112020967,1,19,1,19,21,0,0,0
20030112020967,2,28,1,28,21,0,0,0
20030112020967,3,28,1,28,22,0,0,0
20030112020967,4,28,1,28,21,0,0,0
20030112020970,1,19,1,19,80,0,0,60
20030112020972,1,18,2,18,43,0,0,0
20030112020972,2,20,1,20,46,0,0,0
20030112020972,3,22,1,22,4,0,0,0
20030112020972,4,24,2,24,78,0,0,0
20030112020972,6,26,2,26,71,0,0,0
20030112020974,1,19,1,19,59,0,0,0
20030112020974,2,29,1,29,58,0,0,0
20030112020976,1,18,2,18,76,0,0,0
20030112020976,2,22,1,22,49,0,0,0
20030112020981,1,18,2,18,59,0,0,0
20030112020981,2,20,1,20,62,0,0,0
20030112020982,1,18,2,18,27,0,0,0
20030112020982,2,21,1,21,30,0,0,0
20030112020983,1,18,2,18,44,0,0,0
20030112020983,2,20,1,20,48,0,0,0
20030112020983,3,22,2,22,13,0,0,0
20030112020983,4,22,2,22,11,0,0,0
20030112020983,5,22,2,22,9,0,0,0
20030112020984,1,18,2,18,80,0,0,0
20030112020984,2,22,1,22,54,0,0,0
20030112020986,1,18,1,18,37,0,0,0
20030112020986,2,22,1,22,12,0,0,0
20030112020986,3,22,1,22,5,0,0,0
20030112020986,4,22,2,22,3,0,0,0
20030112020986,5,24,1,24,63,0,0,0
20030112020986,6,24,2,24,58,0,0,0
20030112020986,7,20,2,20,26,0,0,0
20030112020987,1,18,1,18,35,0,0,0
20030112020987,2,20,2,20,35,0,0,0
20030112020987,3,22,1,22,5,0,0,0
20030112020987,4,22,2,22,2,0,0,0
20030112020989,1,18,2,18,41,0,0,0
20030112020989,2,20,1,20,40,0,0,0
20030112020989,3,22,1,22,14,0,0,0
20030112020989,4,22,1,22,10,0,0,0
20030112020989,5,22,2,22,9,0,0,0
20030112020992,1,19,1,19,37,0,0,0
20030112020994,1,18,2,18,38,0,0,0
20030112020994,2,25,2,25,45,0,0,0
20030112020994,3,22,2,22,18,0,0,0
20030112020995,1,18,1,18,43,0,0,0
20030112020995,2,20,2,20,39,0,0,0
20030112020995,3,22,2,22,13,0,0,0
20030112020995,4,22,2,22,11,0,0,0
20030112020996,1,18,1,18,55,0,0,0
20030112020996,2,20,2,20,55,0,0,0
20030112020996,4,23,1,23,7,0,0,0
20030112020996,5,23,2,23,5,0,0,0
20030112020999,1,18,1,18,39,0,0,0
20030112020999,2,22,2,22,19,0,0,0
20030112020999,3,23,1,23,0,0,0,0
20030112020999,4,25,1,25,41,0,0,0
20030112020999,5,20,2,20,35,0,0,0
20030112020999,6,40,2,40,12,0,0,0
20030112020999,7,40,1,40,8,0,0,0
20030112020999,8,40,1,40,4,0,0,0
20030112021001,1,18,1,18,17,0,0,0
20030112021001,2,24,2,24,43,0,0,0
20030112021001,3,24,1,24,43,0,0,0
20030112021005,1,18,1,18,41,0,0,0
20030112021005,2,20,2,20,38,0,0,0
20030112021006,1,18,2,18,34,0,0,0
20030112021006,2,20,1,20,39,0,0,0
20030112021006,5,22,1,22,3,0,0,0
20030112021012,1,18,2,18,53,0,0,0
20030112021012,2,20,1,20,61,0,0,0
20030112021018,1,18,1,18,75,0,0,0
20030112021018,2,20,2,20,72,0,0,0
20030112021018,3,22,1,22,42,0,0,0
20030112021020,1,18,1,18,34,0,0,0
20030112021020,2,20,2,20,31,0,0,0
20030112021020,3,22,1,22,3,0,0,0
20030112021022,1,18,2,18,21,0,0,0
20030112021022,2,20,1,20,27,0,0,0
20030112021022,3,22,1,22,2,0,0,0
20030112021022,4,22,1,22,0,0,0,0
20030112021029,1,18,1,18,80,0,0,60
20030112021029,2,20,2,20,80,0,0,60
20030112021033,1,18,2,18,28,0,0,0
20030112021033,2,22,1,22,5,0,0,0
20030112021034,1,18,2,18,65,0,0,0
20030112021034,2,20,1,20,66,0,0,0
20030112021036,1,18,2,18,41,0,0,0
20030112021036,2,20,1,20,41,0,0,0
20030112021036,3,22,1,22,11,0,0,0
20030112021036,4,22,2,22,3,0,0,0
20030112021039,1,18,2,18,43,0,0,0
20030112021039,2,20,1,20,55,0,0,0
20030112021039,3,22,1,22,15,0,0,0
20030112021039,5,22,1,22,13,0,0,0
20030112021040,1,19,1,19,34,0,0,0
20030112021044,1,18,2,18,25,0,0,0
20030112021044,2,25,2,25,26,0,0,0
20030112021048,1,18,2,18,41,0,0,0
20030112021048,2,22,2,22,13,0,0,0
20030112021048,3,26,1,26,21,0,0,0
20030112021052,1,18,1,18,21,0,0,0
20030112021052,2,28,1,28,22,0,0,0
20030112021052,3,28,1,28,20,0,0,0
20030112021057,1,18,1,18,80,0,0,60
20030112021057,2,20,2,20,69,0,0,0
20030112021059,1,18,2,18,33,0,0,0
20030112021059,2,20,1,20,35,0,0,0
20030112021059,3,22,2,22,2,0,0,0
20030112021059,4,22,1,22,1,0,0,0
20030112021060,1,18,2,18,38,0,0,0
20030112021060,2,20,1,20,40,0,0,0
20030112021060,3,22,2,22,10,0,0,0
20030112021060,4,22,1,22,9,0,0,0
20030112021068,1,18,2,18,36,0,0,0
20030112021068,2,22,1,22,15,0,0,0
20030112021069,1,18,2,18,40,0,0,0
20030112021069,2,20,1,20,53,0,0,0
20030112021069,4,22,2,22,2,0,0,0
20030112021069,5,27,2,27,15,0,0,0
20030112021074,1,18,2,18,31,0,0,0
20030112021074,2,20,1,20,32,0,0,0
20030112021074,3,22,1,22,13,0,0,0
20030112021076,1,18,2,18,23,0,0,0
20030112021076,2,20,1,20,25,0,0,0
20030112021076,3,22,1,22,2,0,0,0
20030112021077,1,19,2,19,31,0,0,0
20030112021078,1,18,2,18,37,0,0,0
20030112021078,2,22,1,22,12,0,0,0
20030112021078,3,22,2,22,1,0,0,0
20030112021081,1,18,1,18,48,0,0,0
20030112021081,2,20,2,20,40,0,0,0
20030112021081,3,22,1,22,12,0,0,0
20030112021081,4,22,2,22,8,0,0,0
20030112021081,5,22,2,22,7,0,0,0
20030112021083,1,18,2,18,80,0,0,60
20030112021083,2,20,1,20,80,0,0,60
20030112021085,1,18,1,18,80,0,0,60
20030112021085,2,20,2,20,72,0,0,0
20030112021089,1,19,2,19,78,0,0,0
20030112021094,1,18,1,18,80,0,0,60
20030112021094,2,20,2,20,80,0,0,60
20030112021095,1,19,1,19,79,0,0,0
20030112021098,1,18,2,18,47,0,0,0
20030112021098,2,20,1,20,50,0,0,0
20030112021098,3,22,1,22,16,0,0,0
20030112021100,1,18,2,18,40,0,0,0
20030112021100,2,22,1,22,9,0,0,0
20030112021105,1,18,1,18,19,0,0,0
20030112021105,2,24,2,24,47,0,0,0
20030112021105,3,25,1,25,21,0,0,0
20030112021105,4,25,1,25,24,0,0,0
20030112021108,1,18,2,18,37,0,0,0
20030112021108,2,22,2,22,15,0,0,0
20030112021108,3,22,1,22,11,0,0,0
20030112021108,4,22,1,22,8,0,0,0
20030112021109,1,18,2,18,33,0,0,0
20030112021109,2,20,1,20,38,0,0,0
20030112021109,3,22,2,22,12,0,0,0
20030112021109,4,22,1,22,10,0,0,0
20030112021114,1,18,1,18,57,0,0,0
20030112021114,2,20,2,20,56,0,0,0
20030112021117,1,19,2,19,55,0,0,0
20030112021119,1,19,1,19,53,0,0,0
20030112021120,1,19,1,19,67,0,0,0
20030112021121,1,19,1,19,58,0,0,0
20030112021122,1,19,2,19,80,0,0,60
20030112021125,1,18,1,18,26,0,0,0
20030112021125,2,20,2,20,29,0,0,0
20030112021127,1,18,1,18,59,0,0,0
20030112021127,2,22,2,22,28,0,0,0
20030112021127,3,23,2,23,3,0,0,0
20030112021131,1,18,2,18,47,0,0,0
20030112021131,2,22,2,22,16,0,0,0
20030112021137,1,18,2,18,67,0,0,0
20030112021137,2,25,2,25,74,0,0,0
20030112021139,1,18,2,18,16,0,0,0
20030112021139,2,24,1,24,49,0,0,0
20030112021139,3,24,2,24,54,0,0,0
20030112021139,4,25,1,25,14,0,0,0
20030112021144,1,18,1,18,16,0,0,0
20030112021144,2,24,2,24,41,0,0,0
20030112021144,3,24,1,24,45,0,0,0
20030112021144,4,25,2,25,11,0,0,0
20030112021146,1,18,2,18,36,0,0,0
20030112021146,2,22,2,22,12,0,0,0
20030112021146,3,22,1,22,8,0,0,0
20030112021146,4,22,1,22,5,0,0,0
20030112021152,1,18,2,18,41,0,0,0
20030112021152,2,20,1,20,39,0,0,0
20030112021152,3,22,1,22,7,0,0,0
20030112021152,4,22,1,22,9,0,0,0
20030112021152,5,26,2,26,79,0,0,0
20030112021154,1,18,2,18,19,0,0,0
20030112021154,2,24,1,24,56,0,0,0
20030112021154,3,24,2,24,46,0,0,0
20030112021154,4,25,2,25,16,0,0,0
20030112021161,1,18,2,18,33,0,0,0
20030112021161,2,22,1,22,14,0,0,0
20030112021161,3,22,1,22,13,0,0,0
20030112021161,4,22,1,22,10,0,0,0
20030112021164,1,18,2,18,42,0,0,0
20030112021164,2,22,1,22,18,0,0,0
20030112021165,1,18,1,18,52,0,0,0
20030112021165,2,20,2,20,47,0,0,0
20030112021165,3,22,2,22,21,0,0,0
20030112021165,4,22,1,22,23,0,0,0
20030112021165,5,22,2,22,11,0,0,0
20030112021166,1,18,1,18,73,0,0,0
20030112021166,2,21,2,26,23,0,10,0
20030112021166,3,24,1,26,73,0,10,0
20030112021166,4,22,2,26,5,0,10,0
20030112021166,5,22,1,26,4,0,10,0
20030112021166,6,22,1,26,0,0,10,0
20030112021167,1,18,1,18,80,0,0,60
20030112021167,2,20,2,20,80,0,0,60
20030112021168,1,18,1,18,31,0,0,0
20030112021168,2,20,2,20,31,0,0,0
20030112021168,3,22,1,22,1,0,0,0
20030112021171,1,19,1,19,52,0,0,0
20030112021178,1,18,2,18,41,0,0,0
20030112021178,2,22,2,22,12,0,0,0
20030112021178,3,22,1,22,9,0,0,0
20030112021182,1,19,2,19,28,0,0,0
20030112021183,1,19,1,19,70,0,0,0
20030112021199,1,18,2,18,36,0,0,0
20030112021199,2,30,2,30,53,0,0,0
20030112021199,3,30,2,30,37,0,0,0
20030112021199,4,22,1,22,9,0,0,0
20030112021201,1,18,1,18,17,0,0,0
20030112021201,2,24,2,24,48,0,0,0
20030112021201,3,24,1,24,52,0,0,0
20030112021201,4,25,2,25,20,0,0,0
20030112021202,1,18,2,18,18,0,0,0
20030112021202,2,24,2,24,47,0,0,0
20030112021202,3,-1,1,30,52,0,11,0
20030112021202,4,25,2,25,18,0,0,0
20030112021204,1,18,2,18,28,0,0,0
20030112021204,2,20,1,20,35,0,0,0
20030112021204,3,22,2,22,10,0,0,0
20030112021204,4,22,1,22,2,0,0,0
20030112021208,1,18,1,18,69,0,0,0
20030112021208,2,20,2,20,62,0,0,0
20030112021214,1,19,2,19,56,0,0,0
20030112021218,1,19,2,19,48,0,0,0
20030112021224,1,18,2,18,27,0,0,0
20030112021224,2,20,1,20,56,0,0,0
20030112021224,3,22,1,22,6,0,0,0
20030112021224,4,22,2,22,4,0,0,0
20030112021225,1,18,1,18,34,0,0,0
20030112021225,2,20,2,20,33,0,0,0
20030112021225,3,22,1,22,6,0,0,0
20030112021225,4,22,1,22,3,0,0,0
20030112021229,1,18,2,18,69,0,0,0
20030112021229,2,20,1,20,76,0,0,0
20030112021229,3,22,2,22,37,0,0,0
20030112021238,1,18,1,18,55,0,0,0
20030112021238,2,20,2,20,54,0,0,0
20030112021238,3,23,2,23,16,0,0,0
20030112021238,4,23,2,23,14,0,0,0
20030112021238,5,23,1,23,13,0,0,0
20030112021240,1,18,1,18,28,0,0,0
20030112021240,2,20,2,20,23,0,0,0
20030112021240,3,22,1,22,2,0,0,0
20030112021240,4,22,2,22,0,0,0,0
20030112021242,1,19,2,19,80,0,0,60
20030112021246,1,19,2,19,80,0,0,60
20030112021250,1,19,1,19,45,0,0,0
20030112021252,1,18,2,18,16,0,0,0
20030112021252,2,24,2,24,48,0,0,0
20030112021252,3,24,1,24,48,0,0,0
20030112021252,5,25,1,25,12,0,0,0
20030112021256,1,18,2,18,44,0,0,0
20030112021256,2,20,1,20,35,0,0,0
20030112021256,3,26,1,26,38,0,0,0
20030112021258,1,18,2,18,61,0,0,0
20030112021258,2,20,1,20,71,0,0,0
20030112021259,1,19,1,19,21,0,0,0
20030112021259,3,24,1,24,50,0,0,0
20030112021259,4,24,2,24,48,0,0,0
20030112021261,1,18,2,18,45,0,0,0
20030112021261,2,22,2,22,14,0,0,0
20030112021263,1,18,1,18,38,0,0,0
20030112021263,2,20,2,20,40,0,0,0
20030112021263,3,22,2,22,11,0,0,0
20030112021263,4,22,2,22,9,0,0,0
20030112021263,5,22,2,22,7,0,0,0
20030112021265,1,18,2,18,45,0,0,0
20030112021265,2,20,1,20,48,0,0,0
20030112021265,3,22,1,22,12,0,0,0
20030112021265,4,22,2,22,10,0,0,0
20030112021267,1,18,2,18,32,0,0,0
20030112021267,2,20,1,20,34,0,0,0
20030112021267,3,22,1,22,11,0,0,0
20030112021267,4,22,2,22,7,0,0,0
20030112021267,5,22,1,22,5,0,0,0
20030112021268,1,18,1,18,69,0,0,0
20030112021268,2,20,2,20,64,0,0,0
20030112021270,1,18,1,18,30,0,0,0
20030112021270,2,20,2,20,31,0,0,0
20030112021270,3,22,2,22,5,0,0,0
20030112021270,4,22,2,22,2,0,0,0
20030112021271,1,18,2,18,66,0,0,0
20030112021271,2,20,1,20,68,0,0,0
20030112021273,1,19,2,19,19,0,0,0
20030112021275,1,19,2,19,19,0,0,0
20030112021275,2,28,2,28,18,0,0,0
20030112021279,1,19,1,19,43,0,0,0
20030112021280,1,18,2,18,40,0,0,0
20030112021280,2,20,1,20,40,0,0,0
20030112021280,3,22,2,22,15,0,0,0
20030112021283,1,19,1,19,27,0,0,0
20030112021285,1,18,2,18,80,0,0,60
20030112021287,1,19,1,19,80,0,0,60
20030112021289,1,18,1,18,52,0,0,0
20030112021289,2,20,2,20,40,0,0,0
20030112021289,3,22,1,22,15,0,0,0
20030112021289,4,22,2,22,12,0,0,0
20030112021290,1,18,2,18,66,0,0,0
20030112021290,2,20,1,20,80,0,0,60
20030112021295,1,19,2,19,64,0,0,0
20030112021296,1,18,1,18,42,0,0,0
20030112021299,1,18,1,18,16,0,0,0
20030112021299,2,24,1,24,37,0,0,0
20030112021299,3,24,2,24,34,0,0,0
20030112021299,4,25,1,25,15,0,0,0
20030112021299,5,25,1,25,10,0,0,0
20030112021299,6,25,1,25,8,0,0,0
20030112021301,1,18,2,18,70,0,0,0
20030112021301,2,20,1,20,69,0,0,0
20030112021304,1,18,1,18,80,0,0,60
20030112021304,2,20,2,20,80,0,0,60
20030112021307,1,18,1,18,21,0,0,0
20030112021307,8,22,2,22,0,0,0,0
20030112021309,1,18,2,18,60,0,0,0
20030112021309,2,20,1,20,61,0,0,0
20030112021313,1,18,1,18,31,0,0,0
20030112021313,2,20,2,20,30,0,0,0
20030112021313,3,22,1,22,1,0,0,0
20030112021316,1,18,2,18,42,0,0,0
20030112021316,2,30,2,30,17,0,0,0
20030112021316,3,24,2,24,80,0,0,60
20030112021318,1,18,2,18,32,0,0,0
20030112021318,2,20,1,20,32,0,0,0
20030112021318,3,22,1,22,10,0,0,0
20030112021318,4,22,2,22,7,0,0,0
20030112021321,1,19,1,19,56,0,0,0
20030112021323,1,18,1,18,42,0,0,0
20030112021323,2,20,2,20,41,0,0,0
20030112021323,3,22,1,22,13,0,0,0
20030112021323,4,22,1,22,10,0,0,0
20030112021323,5,22,2,22,9,0,0,0
20030112021326,1,18,1,18,73,0,0,0
20030112021326,2,20,2,20,64,0,0,0
20030112021327,1,19,1,19,44,0,0,0
20030112021327,2,21,2,21,46,0,0,0
20030112021333,1,18,2,18,33,0,0,0
20030112021333,2,20,1,20,33,0,0,0
20030112021342,1,19,2,19,55,0,0,0
20030112021343,1,18,2,18,42,0,0,0
20030112021343,2,22,2,22,8,0,0,0
20030112021343,3,22,1,22,7,0,0,0
20030112021345,1,18,1,18,51,0,0,0
20030112021345,2,21,2,21,39,0,0,0
20030112021345,3,30,2,30,19,0,0,0
20030112021345,4,30,1,30,16,0,0,0
20030112021350,1,18,2,18,15,0,0,0
20030112021350,2,24,2,24,41,0,0,0
20030112021350,3,25,2,25,16,0,0,0
20030112021350,4,25,1,25,12,0,0,0
20030112021351,1,18,1,18,61,0,0,0
20030112021351,2,20,2,20,60,0,0,0
20030112021351,3,26,2,26,80,0,0,60
20030112021354,1,18,2,18,63,0,0,0
20030112021354,2,20,1,20,65,0,0,0
20030112021357,1,19,1,19,27,0,0,0
20030112021357,2,20,2,20,33,0,0,0
20030112021357,3,22,1,22,6,0,0,0
20030112021357,4,22,1,22,14,0,0,0
20030112021358,1,18,1,18,36,0,0,0
20030112021358,2,20,2,20,38,0,0,0
20030112021358,3,40,1,40,13,0,0,0
20030112021358,4,40,2,40,11,0,0,0
20030112021359,1,18,2,18,37,0,0,0
20030112021359,2,20,1,20,41,0,0,0
20030112021360,1,18,1,18,72,0,0,0
20030112021360,3,22,2,22,29,0,0,0
20030112021360,4,23,1,23,2,0,0,0
20030112021367,1,18,2,18,57,0,0,0
20030112021367,2,20,1,20,55,0,0,0
20030112021367,3,22,2,22,18,0,0,0
20030112021367,4,22,1,22,16,0,0,0
20030112021367,5,22,1,22,20,0,0,0
20030112021368,1,19,1,19,47,0,0,0
20030112021369,1,19,1,19,40,0,0,0
20030112021373,1,18,1,18,71,0,0,0
20030112021373,2,20,2,20,70,0,0,0
20030112021375,1,18,2,18,24,0,0,0
20030112021375,2,20,1,20,37,0,0,0
20030112021375,3,22,1,22,4,0,0,0
20030112021375,4,22,1,22,1,0,0,0
20030112021379,1,19,1,19,43,0,0,0
20030112021380,1,18,2,18,44,0,0,0
20030112021380,2,20,1,20,43,0,0,0
20030112021380,3,22,2,22,16,0,0,0
20030112021380,4,22,1,22,12,0,0,0
20030112021385,1,19,2,19,57,0,0,0
20030112021388,1,18,2,18,52,0,0,0
20030112021388,2,20,1,20,48,0,0,0
20030112021388,3,22,1,22,14,0,0,0
20030112021394,1,18,2,18,45,0,0,0
20030112021394,2,20,1,20,42,0,0,0
20030112021394,3,22,1,22,15,0,0,0
20030112021394,4,22,1,22,21,0,0,0
20030112021397,1,18,2,18,28,0,0,0
20030112021397,2,20,1,20,29,0,0,0
20030112021397,3,22,2,22,2,0,0,0
20030112021400,1,18,1,18,43,0,0,0
20030112021400,2,20,2,20,45,0,0,0
20030112021400,3,22,1,22,8,0,0,0
20030112021401,1,18,1,18,15,0,0,0
20030112021401,2,24,1,24,59,0,0,0
20030112021401,3,24,2,24,42,0,0,0
20030112021401,4,25,1,25,16,0,0,0
20030112021401,5,25,2,25,14,0,0,0
20030112021401,6,25,2,25,3,0,0,0
20030112021403,1,18,1,18,57,0,0,0
20030112021403,2,20,2,20,54,0,0,0
20030112021403,3,22,2,22,26,0,0,0
20030112021403,4,26,1,26,28,0,0,0
20030112021405,1,18,1,18,41,0,0,0
20030112021405,2,20,2,20,40,0,0,0
20030112021405,3,22,1,22,8,0,0,0
20030112021405,4,22,1,22,8,0,0,0
20030112021406,1,18,2,18,37,0,0,0
20030112021406,2,20,1,20,37,0,0,0
20030112021406,3,22,1,22,9,0,0,0
20030112021406,4,22,1,22,5,0,0,0
20030112021406,5,22,2,22,1,0,0,0
20030112021407,1,19,1,19,80,0,0,60
20030112021408,1,18,1,18,60,0,0,0
20030112021408,2,20,2,20,59,0,0,0
20030112021409,1,18,2,18,53,0,0,0
20030112021409,2,20,1,20,53,0,0,0
20030112021409,3,22,2,22,21,0,0,0
20030112021409,4,22,2,22,15,0,0,0
20030112021410,1,18,1,18,57,0,0,0
20030112021410,2,20,2,20,52,0,0,0
20030112021416,1,18,1,18,69,0,0,0
20030112021416,2,20,2,20,68,0,0,0
20030112021417,1,19,1,19,48,0,0,0
20030112021422,1,18,1,18,48,0,0,0
20030112021422,2,20,2,20,46,0,0,0
20030112021422,3,22,1,22,14,0,0,0
20030112021424,1,18,2,18,47,0,0,0
20030112021424,2,20,1,20,53,0,0,0
20030112021424,3,22,1,22,15,0,0,0
20030112021424,4,22,2,22,13,0,0,0
20030112021429,1,18,1,18,30,0,0,0
20030112021429,2,20,2,20,31,0,0,0
20030112021429,3,22,2,22,10,0,0,0
20030112021429,4,22,2,22,6,0,0,0
20030112021430,1,18,1,18,42,0,0,0
20030112021430,2,20,2,20,39,0,0,0
20030112021430,3,22,1,22,10,0,0,0
20030112021430,4,22,1,22,7,0,0,0
20030112021435,1,18,1,18,33,0,0,0
20030112021435,2,20,2,20,31,0,0,0
20030112021435,3,22,2,22,2,0,0,0
20030112021436,1,19,2,19,22,0,0,0
20030112021439,1,18,1,18,66,0,0,0
20030112021439,2,20,2,20,62,0,0,0
20030112021441,1,19,2,19,31,0,0,0
20030112021441,2,21,1,21,34,0,0,0
20030112021441,3,30,1,30,13,0,0,0
20030112021442,1,18,1,18,43,0,0,0
20030112021442,2,22,1,22,7,0,0,0
20030112021442,3,20,2,20,35,0,0,0
20030112021442,4,22,2,22,13,0,0,0
20030112021446,1,18,1,18,42,0,0,0
20030112021446,2,20,2,20,39,0,0,0
20030112021448,1,18,1,18,39,0,0,0
20030112021448,2,20,2,20,48,0,0,0
20030112021448,3,22,1,22,6,0,0,0
20030112021452,1,18,1,18,70,0,0,0
20030112021452,2,20,2,20,64,0,0,0
20030112021453,1,18,1,18,58,0,0,0
20030112021453,2,22,1,22,31,0,0,0
20030112021453,3,26,2,26,26,0,0,0
20030112021453,5,23,1,23,4,0,0,0
20030112021453,6,23,1,23,5,0,0,0
20030112021453,7,22,2,22,7,0,0,0
20030112021455,1,18,2,18,40,0,0,0
20030112021455,2,20,1,20,43,0,0,0
20030112021455,3,22,1,22,1,0,0,0
20030112021455,4,22,2,22,1,0,0,0
20030112021456,1,18,1,18,48,0,0,0
20030112021456,2,20,2,20,47,0,0,0
20030112021456,3,22,1,22,21,0,0,0
20030112021456,4,22,1,22,19,0,0,0
20030112021456,5,22,2,22,16,0,0,0
20030112021456,6,22,1,22,7,0,0,0
20030112021457,1,18,2,18,35,0,0,0
20030112021457,2,20,1,20,33,0,0,0
20030112021457,3,22,1,22,19,0,0,0
20030112021457,4,22,2,22,17,0,0,0
20030112021457,5,22,2,22,15,0,0,0
20030112021457,6,22,2,22,14,0,0,0
20030112021457,7,22,2,22,11,0,0,0
20030112021457,8,22,2,22,8,0,0,0
20030112021457,9,22,2,22,13,0,0,0
20030112021457,10,23,1,23,1,0,0,0
20030112021457,11,26,1,26,54,0,0,0
20030112021457,12,26,1,26,54,0,0,0
20030112021459,1,18,1,18,47,0,0,0
20030112021459,2,20,2,20,45,0,0,0
20030112021459,3,22,1,22,12,0,0,0
20030112021459,4,22,1,22,4,0,0,0
20030112021460,1,18,2,18,67,0,0,0
20030112021460,2,20,1,20,69,0,0,0
20030112021461,1,18,2,18,47,0,0,0
20030112021461,2,20,1,20,47,0,0,0
20030112021461,4,22,2,22,12,0,0,0
20030112021470,1,19,1,19,62,0,0,0
20030112021471,1,18,1,18,54,0,0,0
20030112021471,2,22,2,22,22,0,0,0
20030112021471,3,23,1,23,4,0,0,0
20030112021479,1,19,2,19,25,0,0,0
20030112021481,1,19,1,19,46,0,0,0
20030112021481,2,40,1,40,4,0,0,0
20030112021483,1,19,1,19,39,0,0,0
20030112021486,1,18,2,18,45,0,0,0
20030112021486,2,22,1,22,14,0,0,0
20030112021487,1,18,2,18,42,0,0,0
20030112021487,2,20,1,20,39,0,0,0
20030112021487,3,22,2,22,5,0,0,0
20030112021487,4,22,1,22,2,0,0,0
20030112021488,1,18,2,18,22,0,0,0
20030112021488,2,24,2,24,51,0,0,0
20030112021488,3,25,1,25,21,0,0,0
20030112021489,1,19,1,19,33,0,0,0
20030112021493,1,19,2,19,43,0,0,0
20030112021493,2,21,2,21,30,0,0,0
20030112021495,1,18,2,18,58,0,0,0
20030112021495,2,20,1,20,60,0,0,0
20030112021501,1,18,2,18,28,0,0,0
20030112021501,2,20,1,20,30,0,0,0
20030112021501,3,22,1,22,1,0,0,0
20030112021503,1,19,2,19,48,0,0,0
20030112021503,2,25,2,25,48,0,0,0
20030112021509,1,18,2,18,42,0,0,0
20030112021509,2,20,1,20,43,0,0,0
20030112021509,3,22,1,22,17,0,0,0
20030112021509,4,22,2,22,13,0,0,0
20030112021509,5,22,2,22,12,0,0,0
20030112021510,1,18,1,18,51,0,0,0
20030112021510,2,24,1,24,80,0,0,60
20030112021513,1,18,2,18,57,0,0,0
20030112021513,2,20,1,20,61,0,0,0
20030112021516,1,18,1,18,25,0,0,0
20030112021516,2,20,2,20,23,0,0,0
20030112021516,3,22,2,22,9,0,0,0
20030112021516,4,22,1,22,0,0,0,0
20030112021516,5,28,1,28,25,0,0,0
20030112021520,1,18,2,18,33,0,0,0
20030112021520,2,20,1,20,36,0,0,0
20030112021520,3,22,2,22,2,0,0,0
20030112021521,1,19,2,19,65,0,0,0
20030112021523,1,18,2,18,44,0,0,0
20030112021523,2,22,2,22,4,0,0,0
20030112021523,3,22,2,22,1,0,0,0
