TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20100101100697,1,63,19,2,0,0,0
20100101100697,2,63,26,1,0,0,0
20100101100697,3,59,25,2,0,0,0
20100101100712,1,41,18,2,0,0,0
20100101100712,2,38,20,1,0,0,0
20100101100712,3,12,22,2,0,0,0
20100101100712,4,5,22,2,0,0,0
20100101100712,5,1,22,1,0,0,0
20100101100716,1,17,18,1,0,0,0
20100101100716,2,33,24,2,0,0,0
20100101100716,3,47,24,1,0,0,0
20100101100716,4,7,25,1,0,0,0
20100101100716,5,13,25,2,0,0,0
20100101100718,1,72,19,2,0,0,0
20100101100746,1,76,18,1,0,0,0
20100101100746,2,70,20,2,0,0,0
20100101100754,1,23,18,2,0,0,0
20100101100754,2,46,24,1,0,0,0
20100101100754,3,43,24,2,0,0,0
20100101100754,4,19,25,1,0,0,0
20100101100754,5,15,25,1,0,0,0
20100101100754,8,1,22,2,0,0,0
20100101100756,1,73,18,2,0,0,0
20100101100756,2,75,20,1,0,0,0
20100101100768,1,16,18,1,0,0,0
20100101100768,2,38,24,1,0,0,0
20100101100768,3,38,24,2,0,0,0
20100101100768,4,14,25,1,0,0,0
20100101100768,5,9,25,2,0,0,0
20100101100777,1,36,19,1,0,0,0
20100101100790,1,62,19,2,0,0,0
20100101100820,1,26,18,2,0,0,0
20100101100820,2,6,22,1,0,0,0
20100101100820,3,5,22,1,0,0,0
20100101100825,1,48,19,2,0,0,0
20100101100837,1,48,18,2,0,0,0
20100101100837,2,49,20,1,0,0,0
20100101100837,3,26,22,2,0,0,0
20100101100837,4,15,22,2,0,0,0
20100101100837,5,12,22,1,0,0,0
20100101100850,1,42,19,1,0,0,0
20100101100856,1,49,19,2,0,0,0
20100101100858,1,66,18,2,0,0,0
20100101100858,2,74,20,1,0,0,0
20100101100876,1,35,18,2,0,0,0
20100101100876,2,39,20,1,0,0,0
20100101100877,1,54,18,1,0,0,0
20100101100877,2,79,24,2,0,0,0
20100101100877,3,80,24,1,0,0,0
20100101100885,1,53,19,1,0,0,0
20100101100885,4,16,26,1,0,0,0
20100101100890,1,37,18,1,0,0,0
20100101100890,2,37,20,2,0,0,0
20100101100890,3,7,22,1,0,0,0
20100101100896,1,48,18,1,0,0,0
20100101100896,2,46,20,2,0,0,0
20100101100896,3,22,22,2,0,0,0
20100101100919,1,67,19,2,0,0,0
20100101100920,1,42,18,2,0,0,0
20100101100920,2,44,20,1,0,0,0
20100101100920,3,12,22,2,0,0,0
20100101100922,1,68,18,2,0,0,0
20100101100922,2,61,20,1,0,0,0
20100101100922,4,34,22,2,0,0,0
20100101100937,1,40,18,2,0,0,0
20100101100937,2,39,20,1,0,0,0
20100101100937,3,14,22,1,0,0,0
20100101100937,4,10,22,2,0,0,0
20100101100938,1,72,19,2,0,0,0
20100101100941,1,54,18,1,0,0,0
20100101100941,2,55,20,2,0,0,0
20100101100944,1,73,18,2,0,0,0
20100101100944,2,79,20,1,0,0,0
20100101100965,1,56,19,1,0,0,0
20100101100967,1,18,18,2,0,0,0
20100101100967,2,55,24,1,0,0,0
20100101100967,3,55,24,2,0,0,0
20100101100967,4,23,25,2,0,0,0
20100101100967,5,29,25,1,0,0,0
20100101100972,1,26,18,2,0,0,0
20100101100972,2,39,20,1,0,0,0
20100101100986,1,40,18,1,0,0,0
20100101100986,2,44,20,2,0,0,0
20100101100986,3,16,22,1,0,0,0
20100101100986,4,12,22,1,0,0,0
20100101100987,1,33,18,2,0,0,0
20100101100987,2,30,28,2,0,0,0
20100101100987,3,36,28,1,0,0,0
20100101101001,1,41,18,2,0,0,0
20100101101001,2,42,20,1,0,0,0
20100101101001,3,4,22,1,0,0,0
20100101101001,4,7,22,2,0,0,0
20100101101013,1,49,18,2,0,0,0
20100101101013,2,47,20,1,0,0,0
20100101101014,1,76,18,2,0,0,0
20100101101014,2,46,22,2,0,0,0
20100101101014,3,51,22,1,0,0,0
20100101101014,4,21,23,2,0,0,0
20100101101014,5,14,23,2,0,0,0
20100101101014,6,8,23,2,0,0,0
20100101101014,7,7,23,1,0,0,0
20100101101014,8,23,23,2,0,0,0
20100101101014,9,0,23,1,0,0,0
20100101101024,1,75,19,2,0,0,0
20100101101024,2,27,23,1,0,0,0
20100101101024,3,27,26,2,0,0,0
20100101101024,4,4,26,2,0,0,0
20100101101024,5,0,26,1,0,0,0
20100101101028,1,45,19,1,0,0,0
20100101101028,2,42,20,2,0,0,0
20100101101028,3,15,22,1,0,0,0
20100101101028,4,11,22,2,0,0,0
20100101101042,1,80,19,1,0,0,0
20100101101062,1,55,19,2,0,0,0
20100101101065,1,36,18,1,0,0,0
20100101101065,2,57,24,2,0,0,0
20100101101065,3,60,24,1,0,0,0
20100101101074,1,69,18,2,0,0,0
20100101101074,2,17,23,2,0,0,0
20100101101074,3,16,23,1,0,0,0
20100101101074,4,15,23,2,0,0,0
20100101101083,1,40,18,2,0,0,0
20100101101083,2,41,20,1,0,0,0
20100101101083,3,4,22,1,0,0,0
20100101101097,1,48,18,1,0,0,0
20100101101097,2,48,20,2,0,0,0
20100101101097,4,14,22,2,0,0,0
20100101101101,1,50,18,1,0,0,0
20100101101101,2,41,20,2,0,0,0
20100101101101,3,17,22,2,0,0,0
20100101101101,4,15,22,1,0,0,0
20100101101122,1,31,18,2,0,0,0
20100101101122,2,36,20,1,0,0,0
20100101101122,3,2,22,2,0,0,0
20100101101122,4,2,22,1,0,0,0
20100101101127,1,63,18,2,0,0,0
20100101101127,3,41,22,1,0,0,0
20100101101127,4,23,22,1,0,0,0
20100101101129,1,76,19,2,0,0,0
20100101101135,1,71,18,2,0,0,0
20100101101135,2,80,20,1,0,0,0
20100101101140,1,33,18,2,0,0,0
20100101101140,2,36,20,1,0,0,0
20100101101140,3,7,22,1,0,0,0
20100101101140,4,5,22,2,0,0,0
20100101101140,5,3,22,1,0,0,0
20100101101146,1,64,19,2,0,0,0
20100101101149,1,54,18,2,0,0,0
20100101101149,2,27,22,2,0,0,0
20100101101149,3,25,22,2,0,0,0
20100101101149,4,7,23,2,0,0,0
20100101101149,5,20,22,2,0,0,0
20100101101150,1,56,19,1,0,0,0
20100101101150,2,37,26,1,0,0,0
20100101101150,3,15,26,2,0,0,0
20100101101154,1,41,18,1,0,0,0
20100101101154,2,39,20,2,0,0,0
20100101101154,4,4,22,2,0,0,0
20100101101162,1,51,19,1,0,0,0
20100101101178,1,15,18,2,0,0,0
20100101101178,2,50,24,2,0,0,0
20100101101178,3,52,24,1,0,0,0
20100101101178,4,22,25,1,0,0,0
20100101101178,5,19,25,2,0,0,0
20100101101189,1,76,19,1,0,0,0
20100101101194,1,37,18,1,0,0,0
20100101101194,2,36,20,2,0,0,0
20100101101194,3,1,22,2,0,0,0
20100101101195,1,62,18,1,0,0,0
20100101101195,2,58,20,2,0,0,0
20100101101200,1,25,18,2,0,0,0
20100101101200,2,53,24,2,0,0,0
20100101101200,3,19,25,2,0,0,0
20100101101200,4,17,25,2,0,0,0
20100101101200,6,15,25,1,0,0,0
20100101101205,1,74,19,1,0,0,0
20100101101206,1,51,18,1,0,0,0
20100101101206,2,48,20,2,0,0,0
20100101101206,4,17,22,2,0,0,0
20100101101216,1,50,18,1,0,0,0
20100101101216,2,46,20,2,0,0,0
20100101101217,1,76,19,2,0,0,0
20100101101219,1,58,18,1,0,0,0
20100101101219,2,52,20,2,0,0,0
20100101101235,1,18,18,1,0,0,0
20100101101235,2,36,24,2,0,0,0
20100101101236,1,53,19,1,0,0,0
20100101101255,1,42,18,2,0,0,0
20100101101255,2,45,20,1,0,0,0
20100101101255,3,18,22,1,0,0,0
20100101101255,4,16,22,1,0,0,0
20100101101271,1,80,19,1,0,0,0
20100101101284,1,16,18,2,0,0,0
20100101101284,2,39,24,2,0,0,0
20100101101284,3,42,24,1,0,0,0
20100101101284,4,18,25,2,0,0,0
20100101101284,5,11,25,2,0,0,0
20100101101284,6,9,25,2,0,0,0
20100101101285,1,50,19,2,0,0,0
20100101101285,2,12,40,1,0,0,0
20100101101304,1,60,18,1,0,0,0
20100101101304,2,54,20,2,0,0,0
20100101101313,1,41,18,1,0,0,0
20100101101313,2,39,20,2,0,0,0
20100101101313,3,9,22,1,0,0,0
20100101101313,4,6,22,1,0,0,0
20100101101313,5,6,22,1,0,0,0
20100101101317,1,30,18,2,0,0,0
20100101101317,2,30,20,1,0,0,0
20100101101317,3,8,22,1,0,0,0
20100101101317,4,6,22,2,0,0,0
20100101101325,1,48,18,2,0,0,0
20100101101325,2,40,20,1,0,0,0
20100101101332,1,36,18,1,0,0,0
20100101101332,2,31,20,2,0,0,0
20100101101332,3,0,22,2,0,0,0
20100101101368,1,15,18,2,0,0,0
20100101101368,2,46,24,1,0,0,0
20100101101368,3,43,24,2,0,0,0
20100101101368,4,18,25,1,0,0,0
20100101101369,1,41,18,2,0,0,0
20100101101369,2,40,20,1,0,0,0
20100101101375,1,77,19,2,0,0,0
20100101101398,1,38,18,2,0,0,0
20100101101398,2,75,26,2,0,0,0
20100101101398,3,49,20,1,0,0,0
20100101101398,6,14,22,2,0,0,0
20100101101398,7,12,22,2,0,0,0
20100101101419,1,66,18,2,0,0,0
20100101101419,2,73,20,1,0,0,0
20100101101419,3,45,22,1,0,0,0
20100101101423,1,61,18,2,0,0,0
20100101101423,2,64,20,1,0,0,0
20100101101434,1,44,18,2,0,0,0
20100101101434,2,68,20,1,0,0,0
20100101101434,3,8,22,2,0,0,0
20100101101447,1,32,18,1,0,0,0
20100101101447,2,34,20,2,0,0,0
20100101101476,1,30,19,2,0,0,0
20100101101486,1,35,18,2,0,0,0
20100101101486,2,85,26,1,60,0,0
20100101101486,3,49,20,1,0,0,0
20100101101486,5,13,22,2,0,0,0
20100101101491,1,67,19,2,0,0,0
20100101101499,1,56,19,1,0,0,0
20100101101507,1,32,18,1,0,0,0
20100101101507,2,33,20,2,0,0,0
20100101101507,3,0,22,1,0,0,0
20100101101509,1,41,19,1,0,0,0
20100101101514,1,77,19,2,0,0,0
20100101101522,1,55,19,1,0,0,0
20100101101523,1,15,18,2,0,0,0
20100101101523,2,18,25,2,0,0,0
20100101101523,3,38,24,2,0,0,0
20100101101535,1,55,19,1,0,0,0
20100101101555,1,32,18,2,0,0,0
20100101101555,2,32,20,1,0,0,0
20100101101555,3,5,22,1,0,0,0
20100101101555,4,30,30,2,0,0,0
20100101101555,5,32,30,2,0,0,0
20100101101562,1,36,19,2,0,0,0
20100101101566,1,28,19,2,0,0,0
20100101101570,1,31,19,1,0,0,0
20100101101570,2,31,20,2,0,0,0
20100101101584,1,38,18,1,0,0,0
20100101101584,2,34,20,2,0,0,0
20100101101584,3,5,22,2,0,0,0
20100101101584,4,3,22,2,0,0,0
20100101101592,1,52,19,2,0,0,0
20100101101600,1,57,19,2,0,0,0
20100101101659,1,37,18,2,0,0,0
20100101101659,2,39,20,1,0,0,0
20100101101659,3,4,22,2,0,0,0
20100101101659,4,2,22,2,0,0,0
20100101101671,1,40,18,1,0,0,0
20100101101671,2,36,20,2,0,0,0
20100101101671,3,13,22,2,0,0,0
20100101101671,4,1,22,2,0,0,0
20100101101677,1,25,19,2,0,0,0
20100101101687,1,57,18,2,0,0,0
20100101101687,2,57,20,1,0,0,0
20100101101702,1,54,18,1,0,0,0
20100101101702,2,54,20,2,0,0,0
20100101101702,3,21,22,2,0,0,0
20100101101705,1,34,18,2,0,0,0
20100101101705,2,8,22,2,0,0,0
20100101101705,3,3,22,1,0,0,0
20100101101708,1,74,18,2,0,0,0
20100101101708,2,77,20,1,0,0,0
20100101101737,1,52,19,1,0,0,0
20100101101739,1,49,19,1,0,0,0
20100101101742,1,41,18,2,0,0,0
20100101101742,2,41,20,1,0,0,0
20100101101742,3,8,22,2,0,0,0
20100101101742,4,6,22,2,0,0,0
20100101101745,1,15,18,2,0,0,0
20100101101745,2,48,24,1,0,0,0
20100101101745,3,49,24,2,0,0,0
20100101101754,1,36,18,2,0,0,0
20100101101754,2,26,25,1,0,0,0
20100101101754,3,8,22,1,0,0,0
20100101101758,1,41,18,1,0,0,0
20100101101758,2,37,20,2,0,0,0
20100101101758,3,11,22,2,0,0,0
20100101101758,4,8,22,2,0,0,0
20100101101770,1,63,18,1,0,0,0
20100101101770,2,60,20,2,0,0,0
20100101101770,3,24,22,2,0,0,0
20100101101777,1,39,18,2,0,0,0
20100101101777,2,42,20,1,0,0,0
20100101101777,3,13,22,1,0,0,0
20100101101777,4,7,22,2,0,0,0
20100101101788,1,36,18,2,0,0,0
20100101101788,2,38,20,1,0,0,0
20100101101788,3,9,22,2,0,0,0
20100101101788,4,8,22,1,0,0,0
20100101101793,1,60,19,1,0,0,0
20100101101815,1,38,18,2,0,0,0
20100101101815,2,39,20,1,0,0,0
20100101101815,3,8,22,2,0,0,0
20100101101815,4,4,22,2,0,0,0
20100101101819,1,20,18,1,0,0,0
20100101101819,2,53,24,1,0,0,0
20100101101819,3,47,24,2,0,0,0
20100101101819,4,16,25,2,0,0,0
20100101101829,1,17,18,1,0,0,0
20100101101829,2,39,24,1,0,0,0
20100101101829,3,40,24,2,0,0,0
20100101101829,4,6,25,2,0,0,0
20100101101829,5,3,25,2,0,0,0
20100101101844,1,18,18,1,0,0,0
20100101101844,2,80,24,1,0,0,0
20100101101846,1,67,19,2,0,0,0
20100101101848,1,33,19,1,0,0,0
20100101101849,1,68,18,1,0,0,0
20100101101849,2,69,20,2,0,0,0
20100101101859,1,23,19,1,0,0,0
20100101101862,1,67,19,1,0,0,0
20100101101864,1,80,19,2,0,0,0
20100101101876,1,61,19,1,0,0,0
20100101101897,1,56,18,1,0,0,0
20100101101897,2,47,20,2,0,0,0
20100101101897,3,14,22,1,0,0,0
20100101101897,4,12,22,2,0,0,0
20100101101900,1,79,18,2,0,0,0
20100101101900,2,56,22,1,0,0,0
20100101101931,1,48,18,2,0,0,0
20100101101931,2,57,20,1,0,0,0
20100101101931,3,9,22,2,0,0,0
20100101101947,1,26,18,2,0,0,0
20100101101947,2,26,20,1,0,0,0
20100101101947,3,7,22,1,0,0,0
20100101101949,1,31,18,2,0,0,0
20100101101949,2,33,20,1,0,0,0
20100101101949,3,8,22,2,0,0,0
20100101101949,4,6,22,2,0,0,0
20100101101949,5,1,22,2,0,0,0
20100101101949,6,1,22,2,0,0,0
20100101101965,1,30,18,2,0,0,0
20100101101965,2,32,20,1,0,0,0
20100101101965,3,8,22,1,0,0,0
20100101101965,4,1,22,2,0,0,0
20100101101977,1,34,18,1,0,0,0
20100101101977,2,34,20,2,0,0,0
20100101101977,3,6,22,1,0,0,0
20100101101977,4,4,22,1,0,0,0
20100101101981,1,76,18,2,0,0,0
20100101101981,2,80,20,1,0,0,0
20100101101982,1,65,18,1,0,0,0
20100101101982,2,63,20,2,0,0,0
20100101101996,1,40,19,1,0,0,0
20100101101996,2,14,40,1,0,0,0
20100101102003,1,75,18,2,0,0,0
20100101102030,1,53,18,1,0,0,0
20100101102030,2,52,20,2,0,0,0
20100101102030,3,18,22,2,0,0,0
20100101102030,5,6,23,1,0,0,0
20100101102041,1,44,18,1,0,0,0
20100101102041,2,17,22,2,0,0,0
20100101102067,1,80,19,2,60,0,0
20100101102082,1,69,19,2,0,0,0
20100101102083,1,48,18,1,0,0,0
20100101102083,2,21,22,1,0,0,0
20100101102103,1,59,18,1,0,0,0
20100101102103,2,58,20,2,0,0,0
20100101102107,1,39,18,2,0,0,0
20100101102107,2,45,20,1,0,0,0
20100101102107,3,16,22,1,0,0,0
20100101102107,4,14,22,1,0,0,0
20100101102107,5,13,22,1,0,0,0
20100101102110,1,44,19,1,0,0,0
20100101102113,1,41,19,1,0,0,0
20100101102114,1,49,18,2,0,0,0
20100101102114,2,7,22,1,0,0,0
20100101102136,1,54,18,1,0,0,0
20100101102136,2,52,20,2,0,0,0
20100101102152,1,65,18,1,0,0,0
20100101102152,2,54,20,2,0,0,0
20100101102152,3,26,22,1,0,0,0
20100101102159,1,71,19,2,0,0,0
20100101102162,1,51,18,1,0,0,0
20100101102162,2,48,20,2,0,0,0
20100101102162,4,13,22,1,0,0,0
20100101102174,1,30,18,2,0,0,0
20100101102174,2,40,28,2,0,0,0
20100101102197,1,52,18,2,0,0,0
20100101102197,2,54,20,1,0,0,0
20100101102197,3,25,22,1,0,0,0
20100101102211,1,28,18,2,0,0,0
20100101102211,2,30,20,1,0,0,0
20100101102211,3,9,22,2,0,0,0
20100101102211,4,7,22,2,0,0,0
20100101102211,5,5,22,2,0,0,0
20100101102211,6,3,22,1,0,0,0
20100101102225,1,80,19,2,0,0,0
20100101102240,1,27,18,2,0,0,0
20100101102240,2,35,20,1,0,0,0
20100101102248,1,48,18,2,0,0,0
20100101102248,2,38,21,2,0,0,0
20100101102248,3,11,22,2,0,0,0
20100101102253,1,52,18,1,0,0,0
20100101102253,2,80,26,2,0,0,0
20100101102305,1,38,18,2,0,0,0
20100101102305,2,37,20,1,0,0,0
20100101102305,3,5,22,1,0,0,0
20100101102311,1,72,19,2,0,0,0
20100101102327,1,80,19,1,0,0,0
20100101102329,1,70,19,2,0,0,0
20100101102330,1,38,18,2,0,0,0
20100101102330,2,35,20,1,0,0,0
20100101102330,3,35,30,1,0,0,0
20100101102331,1,32,18,1,0,0,0
20100101102331,2,33,20,2,0,0,0
20100101102331,3,2,22,2,0,0,0
20100101102365,1,65,19,1,0,0,0
20100101102368,1,49,18,2,0,0,0
20100101102368,2,50,25,2,0,0,0
20100101102373,1,67,19,2,0,0,0
20100101102380,1,20,18,2,0,0,0
20100101102380,2,40,24,2,0,0,0
20100101102380,4,0,22,2,0,0,0
20100101102397,1,54,19,1,0,0,0
20100101102404,1,29,18,1,0,0,0
20100101102404,2,29,20,2,0,0,0
20100101102404,3,10,22,1,0,0,0
20100101102404,4,3,22,1,0,0,0
20100101102420,1,64,19,1,0,0,0
20100101102420,2,58,21,2,0,0,0
20100101102422,1,43,18,2,0,0,0
20100101102422,2,42,20,1,0,0,0
20100101102422,3,19,22,1,0,0,0
20100101102422,4,16,22,2,0,0,0
20100101102422,5,13,22,2,0,0,0
20100101102448,1,53,18,2,0,0,0
20100101102448,2,67,20,1,0,0,0
20100101102448,3,24,22,2,0,0,0
20100101102457,1,36,18,2,0,0,0
20100101102457,2,39,20,1,0,0,0
20100101102457,3,9,22,2,0,0,0
20100101102457,4,5,22,2,0,0,0
20100101102457,5,5,22,1,0,0,0
20100101102458,1,33,18,2,0,0,0
20100101102458,2,34,20,1,0,0,0
20100101102458,3,16,22,2,0,0,0
20100101102458,4,11,22,1,0,0,0
20100101102458,5,7,22,2,0,0,0
20100101102478,1,21,18,1,0,0,0
20100101102478,2,45,24,1,0,0,0
20100101102478,3,55,24,2,0,0,0
20100101102481,1,15,18,2,0,0,0
20100101102481,2,41,24,1,0,0,0
20100101102481,3,39,24,2,0,0,0
20100101102481,4,10,25,2,0,0,0
20100101102485,1,60,19,2,0,0,0
20100101102492,1,32,18,2,0,0,0
20100101102492,2,38,20,1,0,0,0
20100101102492,3,10,22,1,0,0,0
20100101102492,4,5,22,2,0,0,0
20100101102492,5,5,22,2,0,0,0
20100101102492,6,1,22,1,0,0,0
20100101102499,1,34,18,1,0,0,0
20100101102499,2,31,20,2,0,0,0
20100101102499,3,12,22,2,0,0,0
20100101102499,4,10,22,2,0,0,0
20100101102499,5,3,22,1,0,0,0
20100101102499,6,0,22,2,0,0,0
20100101102517,1,80,19,2,0,0,0
20100110090816,1,40,18,1,0,0,0
20100110090816,2,41,20,2,0,0,0
20100110090816,3,9,22,1,0,0,0
20100110091180,1,47,19,1,0,0,0
20100110091180,2,14,40,2,0,0,0
20100110091939,1,54,18,1,0,0,0
20100110091939,2,50,20,2,0,0,0
20100110091939,3,29,22,1,0,0,0
20100110091972,1,57,18,2,0,0,0
20100110091972,2,57,20,1,0,0,0
20100110092050,1,38,18,1,0,0,0
20100110092050,2,38,20,2,0,0,0
20100110092050,3,15,22,1,0,0,0
20100110092050,4,8,22,1,0,0,0
20100110092050,5,2,22,1,0,0,0
20100110092197,1,71,18,2,0,0,0
20100110092197,2,74,20,1,0,0,0
20100110092447,1,17,18,1,0,0,0
20100110092447,2,46,24,2,0,0,0
20100110092447,3,22,25,1,0,0,0
20100110092447,4,66,26,2,0,0,0
20100110092467,1,65,18,1,0,0,0
20100110092467,2,68,20,2,0,0,0
20100111090095,1,37,18,1,0,0,0
20100111090095,2,40,20,2,0,0,0
20100111090095,3,0,22,1,0,0,0
20100111090095,4,0,22,1,0,0,0
20100111090095,5,0,22,1,0,0,0
20100111090095,6,9,22,1,0,0,0
20100111090121,1,39,19,2,0,0,0
20100111090121,3,18,22,2,0,0,0
20100111090121,4,12,22,1,0,0,0
20100111090159,1,64,18,2,0,0,0
20100111090159,2,69,20,1,0,0,0
20100111090507,1,20,19,1,0,0,0
20100111090511,1,41,19,1,0,0,0
20100111090511,2,14,22,2,0,0,0
20100111090511,3,13,22,1,0,0,0
20100111090547,1,26,18,2,0,0,0
20100111090547,3,11,22,1,0,0,0
20100111090547,4,3,22,1,0,0,0
20100111090547,5,2,22,2,0,0,0
20100111090553,1,34,18,2,0,0,0
20100111090553,2,6,22,1,0,0,0
20100111090553,3,1,22,1,0,0,0
20100111090557,1,67,18,2,0,0,0
20100111090557,2,67,20,1,0,0,0
20100111090567,1,53,19,1,0,0,0
20100111090591,1,72,19,2,0,0,0
20100111090603,1,60,19,2,0,0,0
20100111090649,1,18,18,2,0,0,0
20100111090649,2,50,24,1,0,0,0
20100111090649,3,50,24,2,0,0,0
20100111090649,4,15,25,1,0,0,0
20100111090649,5,14,25,2,0,0,0
20100111090659,1,39,18,1,0,0,0
20100111090659,2,37,20,2,0,0,0
20100111090659,3,9,22,2,0,0,0
20100111090659,4,7,22,1,0,0,0
20100111090663,1,23,18,2,0,0,0
20100111090663,2,54,24,1,0,0,0
20100111090663,3,53,24,2,0,0,0
20100111090663,4,21,25,1,0,0,0
20100111090663,5,15,25,1,0,0,0
20100111090663,6,9,25,1,0,0,0
20100111090668,1,18,18,1,0,0,0
20100111090668,2,45,24,2,0,0,0
20100111090685,1,22,18,1,0,0,0
20100111090685,2,49,24,2,0,0,0
20100111090685,3,51,24,1,0,0,0
20100111090685,4,23,25,2,0,0,0
20100111090728,1,18,18,1,0,0,0
20100111090728,2,46,24,2,0,0,0
20100111090728,3,50,24,1,0,0,0
20100111090728,4,16,25,1,0,0,0
20100111090764,1,27,18,2,0,0,0
20100111090764,2,29,20,1,0,0,0
20100111090764,3,3,22,2,0,0,0
20100111090764,4,1,22,1,0,0,0
20100111090764,5,27,26,1,0,0,0
20100111090764,6,24,26,1,0,0,0
20100111090764,7,22,26,1,0,0,0
20100111090777,1,34,18,1,0,0,0
20100111090777,2,6,22,1,0,0,0
20100111090777,3,3,22,2,0,0,0
20100111090786,1,47,19,1,0,0,0
20100111090800,1,36,18,2,0,0,0
20100111090800,2,6,22,2,0,0,0
20100111090800,3,2,22,1,0,0,0
20100111090803,1,38,18,1,0,0,0
20100111090803,2,39,20,2,0,0,0
20100111090803,3,6,22,1,0,0,0
20100111090822,1,38,18,2,0,0,0
20100111090822,2,38,20,1,0,0,0
20100111090822,3,11,22,2,0,0,0
20100111090822,4,9,22,2,0,0,0
20100111090839,1,37,18,2,0,0,0
20100111090839,2,66,24,2,0,0,0
20100111090839,3,39,25,1,0,0,0
20100111090858,1,32,18,1,0,0,0
20100111090858,2,39,20,2,0,0,0
20100111090873,1,48,19,2,0,0,0
20100111090881,1,40,18,1,0,0,0
20100111090881,2,38,20,2,0,0,0
20100111090881,3,19,22,2,0,0,0
20100111090881,4,17,22,1,0,0,0
20100111090881,5,15,22,2,0,0,0
20100111090881,6,14,22,1,0,0,0
20100111090884,1,39,19,2,0,0,0
20100111090884,2,41,20,1,0,0,0
20100111090884,3,14,22,2,0,0,0
20100111090884,4,11,22,2,0,0,0
20100111090884,5,5,22,2,0,0,0
20100111090884,6,1,22,1,0,0,0
20100111090896,1,27,18,2,0,0,0
20100111090896,2,39,20,1,0,0,0
20100111090896,3,6,22,1,0,0,0
20100111090896,4,5,22,1,0,0,0
20100111090897,1,51,18,2,0,0,0
20100111090897,2,55,20,1,0,0,0
20100111090897,3,12,22,2,0,0,0
20100111090897,4,12,22,2,0,0,0
20100111090897,5,10,22,1,0,0,0
20100111090898,1,31,18,2,0,0,0
20100111090898,2,36,20,1,0,0,0
20100111090898,3,5,22,2,0,0,0
20100111090898,4,0,22,1,0,0,0
20100111090911,1,19,18,1,0,0,0
20100111090911,2,35,24,2,0,0,0
20100111090911,3,31,30,1,0,0,0
20100111090921,1,37,18,2,0,0,0
20100111090921,2,40,20,1,0,0,0
20100111090921,3,9,22,1,0,0,0
20100111090921,4,7,22,1,0,0,0
20100111090921,7,70,24,2,0,0,0
20100111090931,1,46,18,2,0,0,0
20100111090931,2,45,20,1,0,0,0
