TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20150111141399,4,7,26,2,0,0,0
20150111141401,1,25,19,2,0,0,0
20150111141428,1,57,18,2,0,0,0
20150111141428,2,63,20,1,0,0,0
20150111141447,1,50,18,1,0,0,0
20150111141447,2,47,20,2,0,0,0
20150111141480,1,55,18,1,0,0,0
20150111141480,2,58,20,2,0,0,0
20150111141484,1,47,19,1,0,0,0
20150111141493,1,69,19,2,0,0,0
20150111141501,1,56,18,1,0,0,0
20150111141501,2,36,20,2,0,0,0
20150111141501,3,14,22,1,0,0,0
20150111141501,5,11,26,1,0,0,0
20150111141508,1,73,19,2,0,0,0
20150111141509,1,45,18,2,0,0,0
20150111141509,2,53,20,1,0,0,0
20150111141509,3,17,22,2,0,0,0
20150111141509,4,15,22,1,0,0,0
20150111141509,5,9,22,2,0,0,0
20150111141509,6,6,22,2,0,0,0
20150111141510,1,18,18,1,0,0,0
20150111141510,2,52,24,1,0,0,0
20150111141510,3,50,24,2,0,0,0
20150111141510,4,21,25,1,0,0,0
20150111141510,5,61,26,1,0,0,0
20150111141516,1,80,18,2,0,0,0
20150111141516,3,60,22,1,0,0,0
20150111141516,4,14,23,1,0,0,0
20150111141517,1,24,18,2,0,0,0
20150111141517,2,5,22,1,0,0,0
20150111141517,3,4,22,1,0,0,0
20150111141519,1,69,19,2,0,0,0
20150111141527,1,36,18,1,0,0,0
20150111141527,2,34,30,2,0,0,0
20150111141531,1,31,18,1,0,0,0
20150111141531,2,26,20,2,0,0,0
20150111141531,3,35,25,1,0,0,0
20150111141531,4,63,24,2,0,0,0
20150111141553,1,33,18,2,0,0,0
20150111141553,2,36,20,1,0,0,0
20150111141553,3,3,22,1,0,0,0
20150111141553,4,0,22,2,0,0,0
20150111141591,1,36,18,1,0,0,0
20150111141591,2,32,20,2,0,0,0
20150111141591,3,2,22,1,0,0,0
20150111141612,1,40,18,2,0,0,0
20150111141612,2,21,22,2,0,0,0
